smiles,reagent_id,dhodh_activity,rorgt_activity,ds_1,ds_2
Nc1cccc(Cl)n1,910906,0.3865705728530884,0.5681506991386414,-5.2,-4.7
Nc1cccnc1Br,910907,0.388049453496933,0.5748888254165649,-5.3,-4.6
Cc1ccc(N)c(C)n1,910908,0.3893537521362304,0.5743640065193176,-5.8,-5.2
Nc1ncccc1Br,910956,0.388938844203949,0.5720260143280029,-5.5,-4.7
Clc1cccnc1Br,910958,0.3959648013114929,0.5618816614151001,-5.3,-4.7
Oc1ncccc1Br,910959,0.3912940919399261,0.5619359612464905,-5.3,-4.8
Brc1cc(I)ccn1,910960,0.3887903094291687,0.5622618198394775,-5.2,-4.8
Oc1ncccc1Cl,910964,0.3946112394332886,0.5621795058250427,-5.3,-4.8
Oc1ccc(I)cn1,910970,0.3865028619766235,0.5637771487236023,-5.2,-4.8
Clc1ccc(Br)nc1,917596,0.394013375043869,0.5641976594924927,-5.1,-4.8
C1CNCC(N2CCCC2)C1,922288,0.4094050228595733,0.5773246884346008,-6.0,-5.5
CC(N)Cc1cccc(Cl)c1,922351,0.4031631648540497,0.5745251774787903,-6.4,-6.0
NC(c1ccccc1)c1ccc(F)cc1,923225,0.3817644417285919,0.57899409532547,-8.4,-7.8
NC1CCCc2[nH]ncc21,928444,0.3845841288566589,0.5860195159912109,-6.0,-5.4
NCc1ccc2c(c1)CCC2,930064,0.389210969209671,0.5856723189353943,-6.8,-6.5
CS(=O)(=O)c1cccc(O)c1,943065,0.4007520377635956,0.5715518593788147,-6.6,-5.8
CS(=O)(=O)c1cccc(OCC(=O)O)c1,943066,0.4105905592441559,0.5670095682144165,-7.0,-6.6
NCCOc1cccc(Cl)c1,943264,0.4116971492767334,0.5646737217903137,-5.9,-5.5
Fc1ccc2c(c1)NCCC2,944230,0.390530377626419,0.5800635814666748,-6.5,-6.5
Cc1nccn1CC(=O)O,947988,0.3997807800769806,0.5708812475204468,-5.4,-5.1
CC(Cn1cccn1)C(=O)O,948193,0.4065532386302948,0.5744826197624207,-6.0,-5.1
NCCc1cnccn1,951015,0.3980121314525604,0.5687879323959351,-5.1,-4.3
NC1CCc2ccccc21,966439,0.3808931410312652,0.5900083780288696,-6.7,-6.1
O=C1CCCCC(=O)N1,968159,0.4152118861675262,0.5504135489463806,-5.9,-5.5
Cc1ccc(CC(=O)O)cn1,969261,0.3948566615581512,0.5667734742164612,-6.4,-5.6
Cc1ccc(CC#N)cn1,969262,0.4079882204532623,0.5684860348701477,-5.8,-5.4
CCC(C)NCC(=O)O,978021,0.4364844262599945,0.5591736435890198,-5.2,-4.5
N#CC(F)(F)c1ccc(Cl)cc1,980194,0.418521910905838,0.5740302801132202,-6.4,-6.3
CCS(=O)(=O)c1ccc(F)cc1,980270,0.4046379029750824,0.5781060457229614,-6.4,-6.2
CCS(=O)(=O)c1ccccc1F,980679,0.4037615358829498,0.5739212036132812,-6.9,-6.1
O=S(=O)(NC1CC1)c1ccc(F)cc1,980997,0.4083115756511688,0.5845187902450562,-7.1,-6.8
O=S(=O)(c1ccc(F)cc1)C(F)F,985232,0.4053066074848175,0.5684842467308044,-6.5,-6.5
OCc1ccno1,989923,0.3918928802013397,0.5540135502815247,-4.7,-4.4
N#Cc1ccc2ncccc2c1,1022617,0.3639048635959625,0.5727230906486511,-7.0,-6.6
CC1COc2ccccc2C1=O,1023191,0.3939703702926636,0.5762190818786621,-7.3,-6.9
Nc1ccc2scnc2c1,1029816,0.3471041023731231,0.578414261341095,-5.7,-5.3
O=C(CCl)c1cc(F)ccc1O,1034684,0.4028177261352539,0.5631388425827026,-6.7,-6.1
Brc1cccnn1,1113854,0.3792747855186462,0.5601581335067749,-5.0,-4.8
Fc1ccccc1CS,1115249,0.389454185962677,0.5644158124923706,-5.9,-5.2
Cc1ccc(N)cn1,1118798,0.3840160667896271,0.5759735703468323,-5.2,-4.6
Cc1ccc([N+](=O)[O-])cn1,1118799,0.3963004350662231,0.5675283670425415,-6.0,-5.7
CC(C)(N)c1nccs1,1119691,0.3936511278152466,0.5870614647865295,-5.2,-4.5
Cc1csc(C(C)(C)N)n1,1119692,0.3922851979732513,0.5820697546005249,-5.2,-4.9
NC(=S)c1ccc([N+](=O)[O-])cc1,1130008,0.3951632380485534,0.5796973705291748,-6.4,-5.8
CC(C)(C#N)C(=O)O,1135703,0.45073401927948,0.5524203777313232,-4.9,-4.3
Cc1ccc(S(=O)(=O)N2CCN(CC(=O)O)CC2)cc1,1139695,0.4148997664451599,0.5792570114135742,-7.3,-7.4
O=S(=O)(Cl)c1cccc2cnccc12,1153524,0.3723159730434418,0.5742109417915344,-6.5,-6.8
CC(C)(CN)C(N)=O,1155988,0.4353421032428741,0.5559302568435669,-4.7,-4.0
CC(O)C1CCCNC1,1158141,0.4137157499790191,0.582854688167572,-4.9,-4.9
Clc1cccc2c1NCC2,1173768,0.3853248357772827,0.5834183096885681,-6.5,-5.9
Cc1cc(Cl)nc(-c2ccc([N+](=O)[O-])cc2)n1,1192661,0.3797938227653503,0.5713975429534912,-8.4,-7.5
O=S(=O)(c1ccccc1)c1ccc(O)cc1,1210178,0.3808097839355469,0.5846565961837769,-8.2,-8.3
O=Cc1cccc2c1OCCO2,1240818,0.3926452696323395,0.5658716559410095,-7.0,-6.2
O=[N+]([O-])c1c(Cl)ccc2ncccc12,1251269,0.3675112426280975,0.5707274675369263,-7.3,-6.6
NC1CCN(C2CCC2)CC1,1252505,0.4004191160202026,0.5810026526451111,-5.9,-5.8
Nc1ccc(S(=O)(=O)c2ccc(F)cc2)cc1,1257178,0.3831922113895416,0.5864105224609375,-7.6,-7.8
CSCc1ccc(C#N)cc1,1257181,0.4022512137889862,0.5719395279884338,-5.7,-5.3
NC(c1ccccc1)c1cccc(Cl)c1,1259592,0.3847079277038574,0.5783852338790894,-8.7,-7.9
CC1CC(C)CN(C2CCNCC2)C1,1259595,0.4076128900051117,0.5780611038208008,-7.3,-6.5
CC1(N)CCCC1,1287311,0.3966686725616455,0.5676122307777405,-4.6,-4.4
O=C1COc2ccccc2C1,1297576,0.3950265347957611,0.5717266798019409,-6.7,-6.4
CCCC(C)N,1300073,0.4340602159500122,0.5662456750869751,-4.1,-3.7
Cc1cc(F)ccc1NN,1301619,0.4054214656352997,0.5692983865737915,-6.7,-5.6
CC(C)NC(C)C(=O)O,1352979,0.444354236125946,0.5616070628166199,-5.2,-4.9
Cc1cccc(C2CC(=O)C2)c1,1358710,0.3982000350952148,0.5800646543502808,-7.8,-7.2
O=C1CC(c2cccc(F)c2)C1,1358711,0.400902658700943,0.5757842063903809,-7.8,-7.1
O=C1CC(c2cccc(Cl)c2)C1,1358712,0.4016615748405456,0.5778486728668213,-7.6,-7.0
O=C1CC(c2cccc(Br)c2)C1,1358713,0.4005238711833954,0.5781257152557373,-7.3,-7.0
CC(C)NC(C(=O)O)C(C)C,1364633,0.4372753500938415,0.5644692778587341,-5.7,-5.6
CCC(C)C(N)c1nc2ccccc2[nH]1,1396703,0.3850100040435791,0.587145209312439,-7.5,-7.3
Cc1cccc(C#N)n1,1398187,0.3967844545841217,0.5608670115470886,-5.4,-5.1
NCc1nnc[nH]1,1404650,0.3904486000537872,0.5660164952278137,-4.3,-4.7
NC(=S)c1cccc([N+](=O)[O-])c1,1421649,0.3930605947971344,0.5781423449516296,-6.5,-6.0
Cn1cc(CCCBr)cn1,1423118,0.4074136614799499,0.5741921067237854,-5.5,-4.9
Nc1cnoc1,1425368,0.3782552778720855,0.5675128698348999,-3.9,-4.1
CC(C)=C(Br)C(=O)O,1666722,0.4349324405193329,0.5470951199531555,-4.9,-4.4
NCCc1ccc2ccccc2n1,1780415,0.3700079619884491,0.577039361000061,-7.3,-6.6
NC1CCc2ncccc2C1,1812477,0.3836494088172912,0.5865879654884338,-6.3,-6.2
Cc1nc(O)c2cc(Br)ccc2n1,1818141,0.3636702299118042,0.5692641139030457,-7.5,-6.7
NNc1cccc2c1CCCC2,1818335,0.3880310356616974,0.5818931460380554,-7.0,-6.9
Cn1ccnc1CC#N,1818337,0.4124330580234527,0.5712103247642517,-5.0,-4.5
CCC(C)NC,1823491,0.4417210519313812,0.5701802968978882,-4.0,-3.5
NCC1Cc2ccccc21,1827188,0.3825232982635498,0.5936698913574219,-6.4,-6.0
CC(N)c1cccc([N+](=O)[O-])c1,1827989,0.4067957997322082,0.5786066055297852,-6.7,-6.2
Clc1cccc(N2CCNCC2)n1,1832565,0.3993682265281677,0.5771120190620422,-6.7,-6.7
N#Cc1ccc(CNCc2cccc(F)c2)cc1,1832572,0.3950707614421844,0.5757274627685547,-8.4,-8.1
C1NCC2CC12,1833625,0.3945793211460113,0.6121957898139954,-4.1,-3.9
Cc1nccc(C(=O)O)n1,1834504,0.3909843564033508,0.5669605731964111,-6.1,-5.3
OCCc1cnccn1,1837120,0.3954057097434997,0.5646195411682129,-5.5,-4.5
O=Cc1cnc(-c2ccccc2)nc1,1838991,0.3711473941802978,0.5742318630218506,-7.2,-6.8
Cc1cccc(Cc2sc(N)nc2C)c1,1838996,0.3795012533664703,0.5705130696296692,-8.4,-7.8
O=C(O)c1cccc2c1OCO2,1858309,0.383160650730133,0.570925772190094,-7.1,-6.4
CC1CNc2ccccc2NC1,1876377,0.3961203694343567,0.5885733962059021,-7.4,-6.4
CC1CNc2ccccc2N(C)C1,1876378,0.3944996297359466,0.5866343975067139,-6.4,-6.8
NC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1876380,0.3874042332172394,0.579907238483429,-8.3,-7.5
CN1CCNc2ccccc21,1876393,0.3872891962528229,0.5878952145576477,-6.4,-5.9
CC1CCN(C(=O)C2CCNCC2)CC1,1876395,0.4052869379520416,0.5686588287353516,-7.9,-7.0
O=C(CCl)NCC1CCCc2ccccc21,1880458,0.4044384658336639,0.5803468823432922,-7.3,-7.5
O=C1CC2(CCNCC2)CC(=O)N1,1888640,0.4017742276191711,0.5661390423774719,-6.1,-6.3
CS(=O)(=O)CCCN,1920174,0.4314139485359192,0.5403571128845215,-4.7,-3.8
Oc1ccc(F)cn1,2000238,0.3902254104614258,0.5587582588195801,-5.4,-4.9
Fc1ccc(NCc2ccc(Br)cc2)c(F)c1,2000351,0.3887920975685119,0.572561502456665,-8.4,-8.4
Cc1nccn1CCBr,2000352,0.405765563249588,0.5762774348258972,-5.0,-4.7
CNCc1ccccc1F,2000614,0.4028182625770569,0.5734665989875793,-6.2,-5.4
Clc1ccc(NCc2ccccc2)cc1,2013504,0.3831865787506103,0.5776452422142029,-8.4,-7.8
Fc1ccc(NCc2cccnc2)cc1,2013505,0.3837103545665741,0.5758633017539978,-8.2,-7.5
C[C@@H](O)c1ccc(F)c(F)c1,2013508,0.4064994156360626,0.561871349811554,-6.5,-6.0
[N-]=[N+]=Nc1ccc(Cl)cc1,2013509,0.3929365277290344,0.5645446181297302,-6.2,-6.3
N#Cc1cccc(OCCBr)c1,2013511,0.4147877693176269,0.5665367245674133,-6.5,-5.8
Cc1cccc(C(=O)NN)n1,2013531,0.399073451757431,0.5706479549407959,-6.5,-5.9
Nc1ccc2c(c1)CCCC2,2013574,0.3809405565261841,0.5853757858276367,-6.9,-6.9
NC1C2CCCC1CC2,2013618,0.3902559578418731,0.6006755232810974,-4.6,-5.3
O=C(O)CCN1CCCC1=O,2013625,0.4208419919013977,0.5535451173782349,-5.9,-5.5
Clc1cccc(OCCCBr)c1,2013687,0.4148909151554107,0.5647398829460144,-6.3,-5.6
C#CCOc1cccc(C#N)c1,2013792,0.4155010879039764,0.5634140968322754,-6.6,-6.1
CC1CCCC(C#N)C1,2013794,0.416049987077713,0.5705295205116272,-5.5,-5.4
CC1CCC(C#N)CC1,2013795,0.4176059663295746,0.5730020403862,-5.4,-5.4
NC(c1ccccc1)c1ccc(Cl)c(Cl)c1,2013844,0.3894416689872741,0.5780829787254333,-8.6,-7.3
CCCOc1cccc(Br)c1,2013856,0.4083577692508697,0.5683429837226868,-6.4,-5.7
CCN(CC)CC(=O)O,2013861,0.4407109320163727,0.5564700365066528,-4.6,-4.3
CC(Cl)c1ccccc1F,2013864,0.3999726176261902,0.5725674629211426,-6.7,-5.8
CCNc1cccc(F)c1,2013908,0.4046700894832611,0.5720797777175903,-5.9,-5.5
CC(N)Cc1cccc(Br)c1,2013943,0.4006445407867431,0.5756138563156128,-6.5,-6.0
O=C(O)c1cc(F)cc2[nH]cnc12,2013961,0.3669831156730652,0.5740712285041809,-7.4,-6.7
CC1NCCOc2ccccc21,2013984,0.4016817212104797,0.5835595726966858,-6.9,-6.7
Cn1ccc(S(=O)(=O)Cl)n1,2014000,0.3991230130195617,0.5665111541748047,-5.5,-5.0
NCc1cccc2c1OCO2,2014001,0.3907528817653656,0.5710079073905945,-6.3,-5.8
Nc1cccc2c1OCCO2,2014002,0.3892567753791809,0.572697639465332,-6.4,-5.8
NCCn1cccn1,2014055,0.3977692723274231,0.5760261416435242,-4.4,-3.8
CC(Br)c1c(F)cccc1F,2014117,0.3980891704559326,0.5647376775741577,-6.6,-6.1
Cc1cc(C)cc(Oc2ccc(N)cc2)c1,2014129,0.3780289590358734,0.5733921527862549,-8.6,-7.7
Nc1ccc(Oc2cccc(F)c2)cc1,2014132,0.3755604922771454,0.5737125277519226,-8.2,-7.2
Cn1cc(S(N)(=O)=O)cn1,2014142,0.4092916846275329,0.5767521262168884,-5.3,-5.1
Fc1cc(F)c(S)c(F)c1,2014179,0.3958302438259125,0.5461996793746948,-5.6,-5.3
BrCc1cnoc1,2014244,0.4012700319290161,0.565056562423706,-4.7,-4.3
CNc1ccc(C)cn1,2014274,0.3944124281406402,0.5776562094688416,-5.8,-5.1
[N-]=[N+]=Nc1cccc(Cl)c1,2014279,0.3943275213241577,0.5600746273994446,-6.4,-6.3
CS(=O)(=O)c1cccc(S(N)(=O)=O)c1,2014350,0.4114181995391845,0.5795913934707642,-5.9,-6.7
Cn1cc(CC#N)cn1,2014364,0.4123842418193817,0.5727017521858215,-5.1,-4.6
O=[N+]([O-])c1cnc(Cl)nc1,2014365,0.3989343047142029,0.5677754878997803,-5.9,-5.6
CC(C)(C)CCN1CCNCC1,2014376,0.4237982034683227,0.5675897598266602,-5.7,-5.5
O=C(O)Cn1ccc2ccccc21,2014393,0.3717453479766845,0.5786291360855103,-7.2,-6.4
C#CCNC(=O)c1cccc(C#N)c1,2014414,0.4151481389999389,0.5713040828704834,-7.0,-6.6
C#CCNC1CCCc2ccccc21,2014416,0.4040372371673584,0.5820510983467102,-7.5,-6.9
NS(=O)(=O)c1ccc(=O)[nH]c1,2014428,0.4055245518684387,0.5805840492248535,-5.8,-5.8
Cc1nccc(CN)n1,2014452,0.3966290354728699,0.5678392052650452,-5.3,-4.7
CC(=O)c1cccc(S(C)(=O)=O)c1,2014456,0.401598572731018,0.5733739137649536,-6.5,-6.5
CC(Oc1cccc(C#N)c1)C(=O)O,2014476,0.4141185283660888,0.5652422904968262,-6.9,-6.4
N#CC1CCOC1,2014535,0.4389039874076843,0.5557599067687988,-4.5,-3.9
CC(N)C1CCCN1,2014565,0.4192708730697632,0.5821887254714966,-4.9,-4.2
c1ccc2c(c1)CCC2NC1CC1,2014570,0.3860974609851837,0.5949349403381348,-7.5,-7.1
Nc1ccc(-c2ccccc2)cn1,2014578,0.3612112402915954,0.5817462205886841,-8.1,-7.1
O=C1CCOc2c(Cl)cccc21,2014680,0.3900369107723236,0.5667718052864075,-7.1,-6.6
N#CCS(=O)(=O)c1ccc(C(=O)O)cc1,2014740,0.4126107692718506,0.577103316783905,-6.7,-6.4
Cc1cccc(OCC(C)N)c1,2014754,0.4082438349723816,0.5733453631401062,-6.7,-6.2
NC(=NO)C1CCCCN1,2014948,0.4151574373245239,0.5722510814666748,-6.1,-5.3
C1NCC2CNCC12,2014983,0.4104809761047363,0.6041980981826782,-4.7,-4.3
O=C(O)c1cc(Cl)cc2cccnc12,2015031,0.3650161921977997,0.5717982649803162,-7.5,-7.0
CS(=O)(=O)c1ccc(F)c(C(=O)O)c1,2015064,0.4032726287841797,0.5715659260749817,-6.8,-6.6
COc1ccc2nc(Cl)ccc2c1,2015087,0.3714003264904022,0.5732451677322388,-7.2,-6.8
N#CCc1ccc2c(c1)CCO2,2015109,0.4031813740730285,0.5749552845954895,-6.7,-6.5
O=C(c1ccc2[nH]cnc2c1)N1CCNCC1,2015111,0.3833889961242676,0.584275484085083,-8.6,-7.7
Cc1ccc(NN)nc1,2015127,0.3961125612258911,0.5741738677024841,-6.3,-5.2
CC(CN)CO,2015136,0.442918598651886,0.5574052333831787,-4.0,-3.3
NCc1cccc(O)c1,2015186,0.3976827263832092,0.5693122744560242,-5.6,-5.1
CNc1cc(C)cc(C)c1,2015191,0.4019526243209839,0.5740403532981873,-5.9,-6.0
Cc1ccc(S(=O)(=O)NCCCC(=O)O)cc1,2015269,0.4179292023181915,0.5731973052024841,-6.8,-6.8
CS(=O)c1ccc(N)cc1,2015424,0.393921434879303,0.5769430994987488,-5.5,-5.2
CS(=O)c1cccc(N)c1,2015425,0.394550085067749,0.5743852853775024,-6.3,-5.4
CS(=O)c1ccccc1N,2015426,0.3968258202075958,0.5740185976028442,-6.0,-5.2
CC(C(=O)O)N1CCCCC1=O,2015432,0.4217869937419891,0.5574931502342224,-6.8,-6.1
NC(=O)Nc1ccc(F)c(Cl)c1,2015486,0.4032369554042816,0.5733140707015991,-6.8,-6.4
CCCC(S)CCC,2015514,0.4259670674800873,0.5645604729652405,-4.6,-4.3
CCCNCC#N,2015554,0.4617308676242828,0.5573561787605286,-4.1,-3.7
CCNCC#N,2015555,0.4678617715835571,0.555219829082489,-3.6,-3.4
CCCNCC(=O)O,2015596,0.4376599490642547,0.5530495643615723,-4.6,-4.1
OCc1nccs1,2015601,0.3864717185497284,0.5555208325386047,-4.6,-3.9
FC(F)Oc1cccc2c1NCCC2,2015681,0.3992127180099487,0.5696070790290833,-7.7,-6.9
FC(F)Oc1ccc2c(c1)CCCN2,2015682,0.401847243309021,0.5721384286880493,-7.5,-7.0
CS(=O)(=O)c1ccc(F)c(S(C)(=O)=O)c1,2015687,0.4088672399520874,0.5701076984405518,-6.0,-6.6
C[C@@H](O)c1ccc(S(C)(=O)=O)cc1,2015719,0.4071421921253204,0.5749346613883972,-6.4,-6.1
CCNCCC(=O)O,2015723,0.4388536810874939,0.553212583065033,-4.4,-3.9
C1CCC(C2CCCN2)C1,2015724,0.4001655578613281,0.587600588798523,-6.1,-6.1
N#Cc1cccc(CN2CCCC2)c1,2015725,0.4077313542366028,0.579638659954071,-7.4,-7.0
CC(Br)c1ccc(F)cc1,2015735,0.4013591706752777,0.5773463249206543,-6.2,-6.0
CCNCC(=O)O,2015776,0.4417670369148254,0.551384449005127,-4.0,-3.9
Brc1cnccn1,2015788,0.3849454522132873,0.5595633387565613,-4.6,-4.1
NCC(O)C(F)(F)F,2015810,0.4427862763404846,0.5412102937698364,-4.7,-4.1
CNC(C)C#N,2015834,0.4688353240489959,0.5646325945854187,-3.7,-3.5
Cc1cccc(CS(=O)(=O)Cl)c1,2015862,0.3973995149135589,0.5720672011375427,-6.5,-6.4
NC1(c2cccc(Br)c2)CCC1,2015874,0.3869776129722595,0.5894691944122314,-7.1,-6.3
CC(C)(C)N1CCNCC1,2015886,0.4312649667263031,0.5736385583877563,-4.4,-4.8
CNc1ccccc1C#N,2015899,0.4045696556568146,0.5723781585693359,-5.9,-5.5
N#Cc1ccc(NCC(=O)O)cc1,2015901,0.4096100926399231,0.5721611380577087,-6.5,-5.8
O=[N+]([O-])c1ccc2c(Cl)ncnc2c1,2015941,0.3711300492286682,0.5742871165275574,-7.3,-6.9
Oc1ccc(CNc2ccccc2)cc1,2015973,0.3790496289730072,0.5783763527870178,-7.9,-7.7
CC(Br)c1ccc(F)c(Cl)c1,2015989,0.4080310761928558,0.5734986066818237,-6.4,-6.2
CC(Br)c1ccc(Cl)cc1,2015990,0.4027019143104553,0.5788116455078125,-6.0,-5.8
CC(Br)c1ccc(F)c(F)c1,2015992,0.4062627851963043,0.5700832009315491,-6.5,-6.3
CC(Br)c1ccc(F)cc1F,2015993,0.4029845595359802,0.5686092376708984,-6.4,-6.0
CC(Br)c1cccc(Cl)c1,2015995,0.4052071869373321,0.5769032835960388,-6.3,-5.9
CC(Br)c1cccc(F)c1,2015996,0.4031957387924194,0.5747010111808777,-6.5,-6.0
CC(Br)c1cc(F)ccc1F,2015999,0.4035671055316925,0.5704036951065063,-6.6,-6.1
CC(Br)c1ccccc1Cl,2016001,0.4029863774776459,0.5766640305519104,-6.1,-6.0
OCCn1cccn1,2016124,0.3958604037761688,0.5719678997993469,-5.1,-4.2
CNc1c(F)cccc1F,2016131,0.4015653133392334,0.5647477507591248,-6.0,-5.4
Cc1cccc(CCN)c1,2016164,0.4009600281715393,0.5756898522377014,-6.2,-5.7
Clc1cccc2c1NCCC2,2016167,0.3888342678546905,0.5807716846466064,-6.5,-6.5
NCCc1ccc(F)cc1F,2016173,0.4041883647441864,0.5641469359397888,-6.1,-5.8
CCNc1cccc(O)c1,2016176,0.402077853679657,0.5733621120452881,-6.1,-5.4
CC(N)c1ccc(F)c(Cl)c1,2016178,0.408420205116272,0.5738180875778198,-6.3,-6.0
CC(O)c1ccc(F)c(Cl)c1,2016179,0.406202495098114,0.5686473250389099,-6.6,-6.0
Nc1ccc(Sc2ccc(Cl)cc2)cc1,2016193,0.3784408867359161,0.577267587184906,-7.5,-7.4
CS(=O)(=O)c1ccc(N)nc1,2016196,0.4007118046283722,0.5782795548439026,-6.1,-5.6
NCCc1ccc([N+](=O)[O-])cc1,2016220,0.4065704047679901,0.5746769905090332,-6.2,-5.8
O=c1[nH]cnc2ccc(F)cc12,2016224,0.361942321062088,0.5726685523986816,-7.3,-6.8
N#Cc1ccc(-c2ccc3c(c2)NCCO3)cc1,2016225,0.3800613582134247,0.5838043689727783,-8.7,-7.7
Cc1cc2ncc(C#N)cn2n1,2016228,0.3724215924739837,0.5773438215255737,-6.2,-6.0
Cc1cnn(CCC#N)c1,2016237,0.4151544868946075,0.5757885575294495,-5.4,-4.7
NC(c1ccc(F)cc1)c1ccc(F)cc1,2016250,0.3852933347225189,0.5780892372131348,-8.7,-7.8
O=S(=O)(Cl)Cc1cccc(F)c1,2016259,0.3988581597805023,0.5677009224891663,-6.6,-6.4
Cc1cccc(C)c1Oc1ccccc1N,2016262,0.3831757605075836,0.5752952098846436,-7.7,-7.3
CCCOC1CCCNC1,2016263,0.4242535829544067,0.5685029625892639,-5.5,-5.0
CS(=O)(=O)NCc1ccccc1,2016353,0.408021867275238,0.5757929086685181,-6.7,-6.1
CCS(=O)(=O)c1ccc(S(=O)(=O)Cl)cc1,2016383,0.4106262326240539,0.5813239216804504,-6.3,-6.5
O=C1NC(=O)C2(Cc3ccccc3C2)N1,2016413,0.3898695409297943,0.5926752686500549,-8.8,-7.9
Cc1cnn(CC(=O)O)c1,2016414,0.3992757499217987,0.5719784498214722,-5.7,-4.9
C1CC2CC1CN2,2016425,0.3917522430419922,0.6028363704681396,-4.4,-4.4
O=C1NC(=O)c2ncccc21,2016473,0.3723231852054596,0.5813348293304443,-6.9,-6.5
NCCOc1cccc(Br)c1,2016493,0.409751683473587,0.566092312335968,-5.8,-5.4
CNCCC(=O)O,2016516,0.4387105107307434,0.545852780342102,-4.1,-3.5
Cc1cnn(CCC(=O)O)c1,2016569,0.4044899046421051,0.5704333186149597,-6.0,-5.1
OC1(C(F)(F)F)CCNCC1,2016599,0.4202037453651428,0.5609487295150757,-5.5,-5.6
NC1CCc2c(F)cccc21,2016678,0.3852063417434692,0.5813270807266235,-6.8,-6.4
CCS(=O)(=O)CC(=O)O,2016707,0.4230705797672272,0.5438045263290405,-4.9,-4.5
ClCCn1cccn1,2016744,0.3986904919147491,0.5753220915794373,-4.6,-4.2
CCCC(C)=CC(=O)O,2016786,0.4341123700141907,0.5531162619590759,-5.4,-5.0
CC(C)(N)C(N)=O,2016797,0.4409182071685791,0.5631567239761353,-4.3,-4.2
CNc1cnccn1,2016822,0.390696257352829,0.571101725101471,-5.1,-4.2
C1NC2CC3CC1CC(C3)C2,2016839,0.3762835562229156,0.6069790720939636,-4.7,-6.3
O=C(NO)c1cccc(Br)c1,2016887,0.3981657922267914,0.5684704780578613,-6.6,-6.2
CC(=O)CCc1cccc(C)c1,2016902,0.4061071276664734,0.5682998299598694,-7.3,-6.7
Cc1nn(C)c2ncc(C#N)cc12,2016912,0.3724898993968963,0.573339581489563,-6.5,-6.2
CCN1CCN(CCC(=O)O)CC1,2016914,0.4272614121437073,0.5649444460868835,-5.8,-4.9
FC(F)(F)c1nc[nH]n1,2016939,0.3987779319286346,0.5681347846984863,-5.2,-4.9
O=C1CCC(F)(F)CC1,2016952,0.4119199514389038,0.545701801776886,-5.9,-5.7
Cc1ccc(CO)cn1,2017037,0.3915567994117737,0.5694315433502197,-5.8,-5.2
Cc1ccc(C=O)cn1,2017039,0.3908490240573883,0.5663155913352966,-5.8,-5.1
CC(C)NCc1ccc([N+](=O)[O-])cc1,2017053,0.4158526659011841,0.5795385837554932,-6.8,-6.3
NC1CCc2cc(Cl)ccc21,2017154,0.3881105482578277,0.5826693773269653,-6.3,-6.4
CS(=O)(=O)c1ccc(N)c(N)c1,2017206,0.4021733105182647,0.5868059396743774,-5.4,-5.8
NCCN1CCCCCC1=O,2017250,0.4170006215572357,0.5592044591903687,-5.8,-5.3
CN1CCN(CCC2CCNCC2)CC1,2017254,0.4126230180263519,0.5743403434753418,-6.5,-6.4
CN1CCN(CC2CCNCC2)CC1,2017266,0.4115422070026397,0.5745962858200073,-5.9,-6.1
NS(=O)(=O)N1CCCc2ccccc21,2017280,0.3992970585823059,0.5817683339118958,-6.5,-7.3
FC1(F)CNCC(F)(F)O1,2017376,0.4276951253414154,0.5514404773712158,-5.4,-5.7
C[C@H](N)C(=O)O,2017400,0.4464757442474365,0.541785717010498,-4.0,-3.6
CC[C@H](C)[C@H](N)C(=O)O,2017403,0.4375241994857788,0.5587608814239502,-4.9,-4.7
CC(C)[C@H](N)C(=O)O,2017408,0.438281774520874,0.5536658763885498,-4.7,-4.5
CC(C)C[C@H](N)C(=O)O,2017411,0.431784451007843,0.5504778623580933,-5.2,-4.7
Cc1ccccc1[C@H](C)O,2017428,0.3959673643112182,0.5712752342224121,-6.3,-6.1
O=C(O)[C@@H]1CCCCN1,2017453,0.4170657098293304,0.5623608231544495,-5.6,-5.1
CC(C)[C@@H](N)C(=O)O,2017481,0.4401598274707794,0.5543110370635986,-4.7,-4.6
CC(C)C[C@@H](N)C(=O)O,2017491,0.4328060150146484,0.5500312447547913,-5.1,-4.9
N[C@@H]1CCCC[C@H]1N,2017498,0.4115881323814392,0.5791643857955933,-4.4,-4.4
O=C(O)[C@H]1CCCCN1,2017578,0.4173769950866699,0.5616379976272583,-5.5,-4.8
C[C@@H](O)[C@H](N)C(=O)O,2017582,0.446016788482666,0.5473036766052246,-4.6,-4.6
C[C@@H]1CO1,2017588,0.4285270869731903,0.5577415227890015,-3.0,-2.7
CC(C)(C)[C@H]1CC[C@@H](O)CC1,2017600,0.414299875497818,0.5753137469291687,-5.6,-6.0
O=C1CC[C@H](C(=O)O)N1,2017601,0.422743946313858,0.5559284687042236,-5.6,-5.0
C[C@H]1CNCCN1,2017603,0.4308847486972809,0.5836492776870728,-4.2,-3.9
C[C@H]1CNC[C@@H](C)O1,2017610,0.4325155019760132,0.5745459198951721,-5.0,-4.4
O[C@@H]1CCc2ccccc21,2017621,0.3817428350448608,0.5815766453742981,-6.4,-6.1
CC[C@H](C)[C@@H](N)C(=O)O,2017630,0.4403924643993377,0.5570204854011536,-5.1,-4.8
CC[C@@H](C)[C@H](N)C(=O)O,2017631,0.4430961608886719,0.5546647906303406,-4.9,-4.7
