smiles,reagent_id,EGFR_activity,MET_activity,ds_1,ds_2
N#Cc1cccc(OCc2ccccc2)n1,9268849,0.7908837348222733,0.9649154245853424,-6.5,-7.2
NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,9308421,0.6388834804296494,0.957785713672638,-7.1,-8.0
Cc1ccn2ncc(Br)c2n1,9308824,0.8469559729099274,0.9793322563171388,-5.0,-5.6
C1CCC2(CNC2)OC1,9308878,0.1832726919528795,0.4006392396986484,-4.9,-5.1
NNCc1cccc(F)c1,9311315,0.9878844618797302,0.9997515261173248,-5.6,-5.8
Cn1cnc2cc(Br)ccc2c1=O,9311950,0.8457054078578949,0.969707852602005,-5.9,-6.8
Cn1cnc2ccc(O)cc2c1=O,9311952,0.695773696899414,0.922421395778656,-6.5,-6.8
Oc1cc(F)c(Cl)cc1Cl,9315243,0.8163475871086121,0.9993378043174744,-5.5,-5.8
N#Cc1cc2cc(Br)ccc2[nH]1,9317794,0.4074694752693176,0.8265653192996979,-5.8,-6.4
CCCCCCC(C)NN,9318383,0.4015425400808453,0.5540951017290354,-4.8,-4.9
NCC1Cc2ccccc2NC1=O,9318545,0.3626436572521925,0.931206101179123,-6.6,-6.5
CC(=O)c1ccc(S(C)=O)cc1,9318563,0.3823268219828605,0.739436286687851,-5.4,-6.0
CNc1cn[nH]c1,9318608,0.8645435869693756,0.9012135684490205,-3.9,-4.5
CNC(C)c1ccc(S(C)=O)cc1,9319169,0.8936789453029632,0.9953953564167024,-5.4,-6.1
COc1ncnc(N)c1C=O,9319216,0.9167271912097932,0.8477777242660522,-4.8,-4.9
N#Cc1cccc(CNN)c1,9319274,0.8849470376968384,0.996983915567398,-5.7,-5.8
CS(=O)c1c(N)cccc1Cl,9319432,0.7177733898162841,0.8855651497840882,-5.6,-5.4
c1ccc(-c2cc3c(o2)CNCC3)cc1,9319435,0.798307228088379,0.9631780982017516,-7.6,-8.2
C[C@@H](O)c1cccc(S(N)(=O)=O)c1,9319527,0.2748081430792808,0.9879574656486512,-6.0,-6.2
OCCc1ccc(O)c(Cl)c1,9319723,0.6410890221595764,0.9919639229774476,-5.6,-5.9
Clc1ccccc1CI,9319791,0.4859997034072876,0.9707685351371764,-5.0,-5.8
CC(C)CC(C)C=O,9320462,0.2953062464948743,0.3590093374252319,-4.1,-4.6
CC(C)CNS(=O)(=O)c1ccccc1,9320595,0.1834454767405987,0.8930846273899078,-6.1,-6.6
Clc1ccc(CI)cc1,9320613,0.5009204134345054,0.9581057906150818,-5.0,-5.4
Sc1ccc(I)cc1,9321266,0.4531048148870468,0.8286639869213104,-4.2,-4.8
O=CCCCCCF,9321350,0.3022888906300068,0.3588749811053276,-3.6,-4.4
Cn1ccc(CCN)n1,9321846,0.5083419203758239,0.992285943031311,-4.3,-4.9
[N-]=[N+]=Nc1cnccc1Cl,9322056,0.5168893843889236,0.9976871490478516,-4.7,-5.0
O=Cc1cc(Cl)c(F)cc1O,9323483,0.8538563489913941,0.9976632475852968,-5.5,-5.5
Clc1cc2c(cc1Br)CCN2,9327396,0.6364314287900925,0.9956237971782684,-5.7,-6.2
O=S(=O)(F)c1ccc2cnccc2c1,9327397,0.4369665767997503,0.6495059862732887,-6.3,-7.1
CC(N)c1c(F)cccc1Cl,9327473,0.8983871936798096,0.99888778924942,-5.6,-6.1
Nc1ccc2c(Cl)ncnc2n1,9327495,0.771630585193634,0.8883935034275054,-6.3,-6.2
Cc1cc(S(C)(=O)=O)ccc1O,9328400,0.4724743127822876,0.5474601715803147,-6.0,-6.1
NCc1ccc2c(c1)NCCO2,9329291,0.895280534029007,0.9973314464092254,-5.8,-6.2
NCc1ccc2oc(=O)[nH]c2c1,9329297,0.8504552841186523,0.988869261741638,-6.0,-6.2
Cn1ccc(N)cc1=O,9329317,0.382334204018116,0.7850353717803955,-5.4,-4.9
C=CCCNCCCCC,9339899,0.2710154155269265,0.5933331839740277,-4.2,-4.4
CC(C)(C)NCCCCCC(=O)O,9343787,0.3815981071442366,0.3782236684113741,-4.8,-5.4
N#Cc1cc2ccccc2nc1S,9346950,0.2765350610017776,0.7905521214008331,-5.9,-6.4
NC(=S)c1cc2ccccc2nc1N,9346980,0.6935222446918488,0.747938621044159,-6.6,-6.9
Fc1ccc(C2CO2)c(Cl)c1,9347617,0.4110549177974462,0.9970145881175996,-5.4,-5.8
CC(Br)c1ccc(F)cc1Cl,9347651,0.3229459643363953,0.9923273324966432,-5.7,-6.3
CC(C)c1nnc2c(Cl)nccn12,9354661,0.7942441999912262,0.9986012518405916,-5.8,-6.4
CCCOc1ccc2c(c1)CCNC2,9357406,0.8264474928379059,0.9963161706924438,-6.2,-7.1
CN1CCC(C2CCNC2)CC1,9359910,0.4000387109816074,0.224768541031517,-5.6,-6.1
C=CCCCCC(C)N,9364007,0.646139569580555,0.6415800351649523,-4.3,-4.7
Nc1cc(-c2nc3ccccc3[nH]2)[nH]n1,9367186,0.6714119583368301,0.8652063369750976,-7.2,-7.5
CC(=O)N1CCC(=O)c2ccccc21,9369464,0.0637068707961589,0.1936995845288038,-6.5,-6.7
Cc1cnn(-c2ccc(O)cc2)c1,9376757,0.6962373912334442,0.8825579524040222,-6.1,-6.8
Oc1ccc(-n2ncc3ccccc32)cc1,9376766,0.651806303858757,0.6821738988161087,-7.4,-8.2
Nc1cccc2ncc(Br)cc12,9378529,0.8807469010353088,0.9138749778270722,-6.7,-6.4
Nc1ccc2cc(Br)cnc2c1,9378530,0.8517492592334748,0.9204126060009002,-5.8,-6.8
c1ccc(C2CCNc3ccccc32)cc1,9382246,0.8705892324447632,0.962096220254898,-7.5,-8.2
CC(C)CCCCC=O,9387354,0.3327169336378574,0.229924188926816,-3.9,-4.6
C#CCCCCC=O,9387370,0.516407971829176,0.7190933883190155,-3.7,-4.3
OCCCCc1cccc(Br)c1,9391233,0.8543259501457214,0.9771133065223694,-5.6,-6.1
OCCCCc1cccc(Cl)c1,9391272,0.8093735754489899,0.9826711595058442,-5.6,-6.3
Clc1cccc(CCCCBr)c1,9393590,0.4493355736136436,0.9418959975242616,-5.5,-6.3
CC(O)CCC(F)(F)F,9403981,0.7478573560714722,0.5799459010362625,-4.6,-5.3
OC1(CCC(F)(F)F)CCNCC1,9404224,0.8210228145122528,0.4324471898376941,-5.8,-6.1
C=C(C)c1cccc(Br)c1,9434837,0.6904714316129684,0.8515618979930878,-5.3,-6.1
CC(CO)CC1CCCCC1,9436261,0.6134621143341065,0.3045314945280551,-5.6,-6.0
C[C@H](O)c1ccncn1,9450980,0.8125150054693222,0.9418960452079772,-4.5,-4.6
Cc1ccc(F)cc1[C@H](C)O,9450996,0.7480718076229096,0.9813476920127868,-5.7,-6.4
Cc1ccc(F)cc1[C@@H](C)O,9451028,0.8229484379291534,0.9847020864486694,-5.7,-6.4
C[C@@H](N)C1CCCc2ccccc21,9451052,0.6900553956627846,0.9320930421352388,-6.6,-7.5
Brc1ccc2[nH]c(-c3ccccn3)nc2c1,9453615,0.5638983368873596,0.8829325020313263,-7.5,-7.5
ICc1ccc2c(c1)OCO2,9464803,0.3243965623900294,0.9455082237720488,-5.2,-6.1
Fc1ccc(CI)cc1,9464828,0.6108882457017899,0.9761202394962312,-4.9,-5.5
CC1CC(C)CC(I)C1,9464977,0.528332540160045,0.3488780826330185,-4.8,-5.6
OCCCCI,9465054,0.3422468900680542,0.7714112043380738,-3.6,-3.8
N#Cc1cccc(CI)c1,9465071,0.2412599138915538,0.9111579835414888,-4.8,-5.7
N#Cc1ccccc1CI,9465109,0.0962923127226531,0.849623829126358,-5.1,-5.7
Clc1cccc(CI)c1,9465151,0.6288372606039048,0.972343134880066,-4.8,-5.6
CSCCC(O)CN,9474038,0.5572410076856613,0.8638737440109253,-3.9,-3.7
CCC(CC)CC=O,9482327,0.2583114091306925,0.545503593981266,-3.8,-4.9
Fc1ccc(Br)cc1CCBr,9482724,0.5686300247907639,0.994102782011032,-5.4,-5.9
Clc1cc(Cl)cc(CCBr)c1,9482752,0.3108551301062107,0.99497589468956,-5.2,-5.9
ClCCc1nc2ccccc2[nH]1,9491366,0.1944221999496221,0.9654055833816528,-5.8,-6.3
[N-]=[N+]=NCCCCCCC(=O)O,9528941,0.389308367902413,0.605704165250063,-4.5,-4.9
CC(C)c1ccc(Br)cc1F,9529494,0.4581328466534614,0.9884090542793272,-5.7,-6.6
Cc1nc2c(F)cccc2cc1Br,9529748,0.7397918254137039,0.9821063160896302,-6.8,-7.2
Clc1ncc2ncsc2n1,9529808,0.571094635128975,0.7997171461582184,-4.6,-4.9
C#CCCCOC,9529838,0.556857007369399,0.8955228984355926,-3.3,-4.1
Ic1cnn2ccccc12,9529900,0.8363752782344818,0.9423782229423524,-5.1,-5.5
ClCc1ccc2ncccc2c1,9529980,0.6295409590005875,0.8376916646957397,-6.0,-6.9
CCc1cccc(Cl)c1C=O,9530023,0.6426939308643341,0.9831483364105223,-5.1,-5.9
C#CCCOC,9530039,0.3241610694676637,0.9204244136810302,-3.2,-4.0
CS(=O)(=O)c1cccc(S)c1,9530048,0.5192809253931046,0.6094699442386627,-4.8,-5.3
OC1CCCOCC1,9530152,0.1754710623063147,0.603999924659729,-4.7,-4.6
OC1CC2(CCNCC2)C1,9530372,0.6380789905786515,0.1757309694541618,-5.3,-5.4
CC(C)(O)c1ccc(Br)cc1Cl,9530573,0.3462633594870567,0.8520302176475525,-5.7,-6.4
C#CCCCCI,9531056,0.3475616765208542,0.7385237872600555,-3.6,-4.3
Cc1csc(F)n1,9531303,0.6453275710344315,0.8943001210689545,-3.8,-4.2
CCOC(=O)c1ccc2c(c1)NCCO2,9531653,0.7723883509635925,0.9732860922813416,-6.2,-6.7
OCc1ccc2cc[nH]c2n1,9531724,0.8837639510631561,0.925715959072113,-5.5,-5.8
Clc1cc2ccncc2cc1Br,9531910,0.9008649706840516,0.9927462637424468,-6.0,-6.9
NCCc1cc(F)ccc1F,9532603,0.7561765253543854,0.9988264560699462,-5.6,-6.1
C#CCCCCOS(C)(=O)=O,9533949,0.8105778813362121,0.4589199746027589,-4.4,-4.7
NS(=O)(=O)c1ccc(C(=O)O)nc1,9534316,0.4786822408437728,0.9485354840755462,-5.2,-5.6
O=S(=O)(c1cccc(Br)c1)C(F)F,9534963,0.8047134160995484,0.648011077195406,-5.8,-6.4
Brc1cn2cccnc2n1,9544815,0.4851307414472103,0.8636290967464447,-4.8,-5.1
O=Cc1cccc(C(=O)O)c1F,9546348,0.4688392162322998,0.8693026661872864,-5.5,-6.1
C1NC[C@H]2COC[C@@H]12,9546983,0.0892966842911846,0.490218186378479,-4.4,-4.3
Clc1cnccc1CBr,9547078,0.3779659360647202,0.9933308303356172,-4.5,-5.1
C#Cc1cccc(CO)c1,9547630,0.9729418337345124,0.9938945412635805,-5.4,-5.8
C#Cc1ccc2cn[nH]c2c1,9547653,0.9902436912059784,0.9613643825054168,-5.8,-6.2
C#Cc1cccc2[nH]ncc12,9547654,0.9551664173603058,0.8829060673713685,-5.8,-6.3
Fc1cc(Br)c2cccnc2c1,9547779,0.820963728427887,0.977649199962616,-6.1,-6.2
C#Cc1ccc2[nH]ncc2c1,9547890,0.9894473373889924,0.9530949831008912,-5.6,-6.5
Brc1cc2cccnc2s1,9547962,0.8274680256843567,0.895657765865326,-5.2,-5.8
O=Cc1ccc(Cl)c(I)c1O,9548180,0.8741863489151,0.994779282808304,-5.1,-5.2
O=Cc1c(F)ccc(Br)c1O,9548182,0.9051251232624054,0.9882819712162018,-5.3,-5.5
Oc1ccc(C2CNC2)cc1,9548611,0.647750823199749,0.97841694355011,-6.1,-6.0
O=[N+]([O-])c1ccc(C2CNC2)cc1,9548612,0.3070892569608986,0.9644077122211456,-5.9,-6.6
Clc1cc2c(cc1Br)OCCN2,9549225,0.5488327912986278,0.9965361773967742,-5.9,-6.4
CC(C)C1(O)CCNCC1,9549293,0.6967613726854325,0.4439940899610519,-5.2,-5.3
NC1(CO)CCNCC1,9549443,0.608167240768671,0.5879183694720268,-4.9,-4.5
NC(Cc1ccc(Cl)cc1)Cc1ccc(Cl)cc1,9549510,0.9142984449863434,0.9974297881126404,-6.9,-8.1
CC(N)C(O)c1cccc(F)c1,9549586,0.9722420990467072,0.999318516254425,-5.8,-6.1
Cc1cc(-c2csc(N)n2)c(F)cc1F,9549587,0.8614823877811432,0.9966985166072846,-7.0,-7.6
Cc1ccc(-c2csc(N)n2)cc1F,9549679,0.7658391118049621,0.9779647707939148,-7.2,-7.2
CC(C)(N)C(C)(C)CO,9549721,0.932822322845459,0.9432899355888368,-4.5,-4.3
CC(N)C(F)F,9549754,0.359061574935913,0.7877175211906433,-3.7,-4.7
CC1(C)CNc2cccc(Cl)c21,9549985,0.2589237689971924,0.852928638458252,-6.6,-6.8
CC(CO)NN,9550341,0.7437191046774387,0.994782781600952,-3.7,-4.5
Nc1cc(CCc2ccccc2)ccn1,9550597,0.7298114895820618,0.8992871522903443,-7.3,-7.6
Nc1cncnc1N1CCCC1,9550686,0.557898436486721,0.8588978886604309,-5.6,-5.8
O=C1CCCc2cc(Br)c(S(=O)(=O)Cl)cc2N1,9550839,0.1604612005408853,0.777541208267212,-6.9,-6.9
CC1c2ccccc2CC1O,9551093,0.473494091629982,0.920714259147644,-6.2,-7.0
CC(C)CC(C)(C)CN,9551284,0.4713493298040703,0.5529000844806433,-4.5,-4.9
NCc1c(F)c(F)cc(F)c1F,9551344,0.8979457318782806,0.9999749481678007,-6.0,-6.2
CC(C)S(=O)(=O)c1cccc(Br)c1,9551476,0.2763260892592371,0.7645303130149841,-6.0,-6.3
NS(=O)(=O)c1ccc(CCO)cc1,9551950,0.1729458404704928,0.9766063272953034,-5.5,-6.0
CC(CO)C(C)(C)C,9552018,0.5904156992211937,0.4443007297813892,-4.5,-4.6
CC(C=O)C(C)(C)C,9552019,0.4040479968301952,0.5241079498082399,-4.3,-4.7
CCCCCCCCCC(=O)NO,9552355,0.3118869210593402,0.2399595456197857,-5.2,-5.8
CC(C)(CN)N1CCNCC1,9553585,0.6334359139204025,0.6206815600395202,-5.0,-5.0
NS(=O)(=O)CCO,9554473,0.9015456914901734,0.8933248281478882,-3.5,-3.7
Cc1cc2c(cc1Br)NCC(C)O2,9556053,0.6875568270683289,0.976292198896408,-6.2,-6.6
NCCCc1ccc(S(N)(=O)=O)cc1,9556253,0.2343970086425542,0.9878452003002168,-5.7,-6.3
NC1(c2ccccc2F)CCCC1,9557475,0.7104749292135238,0.924359256029129,-6.1,-6.4
Cn1cnc2ccc(O)cc21,9558595,0.6882102370262146,0.7155208230018616,-6.0,-6.0
O=C1CCCc2scnc21,9558652,0.8650452256202698,0.8927582144737244,-4.9,-5.4
CCS(=O)(=O)c1ccc(CBr)cc1,9558900,0.4414548445492983,0.92955704331398,-5.4,-6.1
Nc1cccc(Cc2ccccn2)n1,9559820,0.609931156039238,0.9822141885757446,-6.9,-7.0
Clc1ncnc2c1sc1ncsc12,9563136,0.9874941885471344,0.982253122329712,-5.6,-5.6
CCC(=O)c1ccn(C)n1,9596274,0.4683154843747615,0.7262095928192138,-4.5,-5.0
N#Cc1ccccc1N=[N+]=[N-],9724145,0.0877918310463428,0.944260275363922,-5.2,-5.7
N#Cc1cccc(N=[N+]=[N-])c1,9724146,0.1979421796277165,0.9747944653034212,-5.0,-5.7
Cc1cc(O)ncc1C=O,9726183,0.7711720824241638,0.7940841913223267,-5.5,-5.4
NCCc1cccc(-c2cccc(Cl)c2)c1,9729101,0.9124926328659058,0.98161940574646,-7.5,-7.9
NS(=O)(=O)c1cccc(Oc2ccccc2)c1,9729108,0.2446344368159771,0.8039411246776581,-6.8,-7.6
CN[C@@H]1CCCN(C)C1,9735029,0.4408117741346359,0.2748200681060552,-4.8,-4.8
CC(Br)c1nccs1,9735297,0.6679291605949402,0.98474799990654,-4.0,-4.2
C1CC2(CC2)CN1,9736498,0.5275766235310584,0.0665729432792432,-4.6,-4.4
Oc1ccc(C2CCC2)cc1,9736735,0.9311432898044586,0.967815399169922,-6.0,-6.7
Brc1ccccc1C1CCC1,9736738,0.8501081168651581,0.9385838091373444,-5.8,-6.8
Oc1cccc(C2CCCC2)c1,9736740,0.8870288968086243,0.9379930078983308,-6.8,-7.4
Oc1cccc(C2CCOCC2)c1,9736747,0.6113716676831246,0.9539022862911224,-6.8,-7.2
Clc1cc(Br)ccc1C1CC1,9736876,0.8941696286201477,0.9939232349395752,-5.7,-6.3
Clc1ccc(Br)cc1C1CC1,9736891,0.9210462033748626,0.9929740965366364,-5.5,-6.4
Nc1c[nH]nc1-c1nccs1,9757107,0.6359432727098465,0.8940372347831727,-5.2,-5.5
CC1CCCC(C#N)CC1,9761469,0.3323652483522892,0.1755209966562688,-5.1,-5.9
CC1CCCC(CN)CC1,9761470,0.3929193791002035,0.2549351044930518,-5.7,-6.0
CC1CCCC(C(=O)O)CC1,9761477,0.5010626561939716,0.2690395381301641,-5.5,-6.2
CC(C)C1CCCC(N)CC1,9761727,0.6523914640769363,0.3275217816233635,-5.7,-6.6
CC(C)(C)C1CCCC(N)CC1,9761807,0.7012187883257865,0.2017270115669816,-5.8,-6.6
C1COC2(CCOCC2)CN1,9763265,0.0869360669268644,0.3681477842852473,-5.0,-5.1
C1COC2(CCSCC2)CN1,9763267,0.2501559068216011,0.3068987809121609,-4.9,-5.1
C1COCC2(C1)CNCCO2,9763270,0.1302340135865961,0.4919190980494022,-5.3,-5.4
CC1(C)CNCC2(CCOCC2)O1,9763425,0.2334429829381406,0.2343162866309285,-5.6,-5.6
Cn1ccc(C(N)=NO)n1,9767896,0.9474741101264954,0.9903329849243164,-5.5,-5.5
CCC(N)c1ccn(C)n1,9778878,0.8581089675426483,0.9988584339618682,-4.7,-5.1
O=Cc1cc2cccc(F)c2o1,9786435,0.8769872546195984,0.9683068752288818,-5.8,-6.5
CCC(CN)CN,9819265,0.2124670035205781,0.926173746585846,-4.1,-4.9
N#CC1CCCCC(O)C1,9820207,0.3695913776755333,0.3942775018513202,-4.9,-5.1
NCC1CCCCC(O)C1,9820244,0.4562394641339778,0.4653567560017109,-5.4,-5.5
Nc1ccnn1-c1ccc(Br)cn1,9829584,0.8473802089691163,0.9874723851680756,-6.4,-6.6
CC(O)C(C)(C)CN,9832768,0.9627030909061433,0.9756934225559236,-4.4,-4.3
OCC(CO)c1cccc(F)c1,9834451,0.3510233862325549,0.9921975195407868,-5.6,-5.9
O=Cc1cc(Cl)c2ccccc2c1O,9868853,0.7544045627117157,0.9047348618507384,-6.6,-6.6
Nc1ccccc1Nc1c(Cl)cccc1Cl,9877499,0.8534914433956147,0.9869009852409364,-7.2,-7.7
COc1ccc(Br)c(NN)c1,9883913,0.7314778745174408,0.9313274145126342,-5.5,-5.7
C#CC(=O)CCC,9898159,0.3489970383234322,0.9430046439170836,-3.7,-4.8
C=CC(=O)CCC(C)C,9898184,0.2370025046169757,0.3196097642183303,-4.2,-5.0
C=CC(=O)c1ccc(F)c(Cl)c1,9898259,0.9296516656875612,0.9923440396785737,-5.8,-6.6
COCc1ccc2c(c1)CCNC2,9903043,0.8806797921657562,0.9977310121059416,-5.9,-6.8
Cc1ccc2cc(O)cnc2c1C,9926597,0.7649260252714157,0.8370174050331116,-6.3,-7.3
Oc1cnc2c(Cl)c(Cl)ccc2c1,9926604,0.8886171758174897,0.995727837085724,-6.1,-6.8
Cc1c(-c2ccccc2)[nH]c(=S)[nH]c1=O,9926807,0.1204680470749735,0.8520257592201232,-6.9,-7.4
O[C@@H]1CCCc2ccc(Br)cc21,9932929,0.9003470420837403,0.9750756323337556,-6.1,-6.8
O[C@H]1CCCc2ccc(Br)cc21,9932930,0.9162019729614258,0.9824496388435364,-6.2,-6.6
Cn1nc(CCN)c2ccccc21,9947477,0.6406280100345612,0.9765090346336364,-5.6,-6.3
Cn1nc(CC#N)c2ccccc21,9947498,0.1692303337156772,0.9119279026985168,-5.8,-6.2
Cn1nc(CC(=O)O)c2ccccc21,9947501,0.4557422801852226,0.9641336083412172,-6.0,-6.5
O=CC1CCCCc2ccccc21,9956799,0.7124186933040619,0.9035862803459168,-6.3,-7.1
CC(C=O)c1ccc(S(C)(=O)=O)cc1,9956832,0.4603363990783691,0.9395985305309296,-5.6,-6.3
CC(CO)c1ccc2ccccc2c1,9959379,0.7029445052146912,0.9273357331752776,-7.0,-7.7
CC(N)CCc1ccccn1,9959492,0.6897361069917679,0.9411633491516114,-5.3,-5.6
NCc1ccc2ncsc2c1,9968164,0.980831241607666,0.9890537679195404,-5.6,-5.6
c1cn2c(n1)CCCN2,9970066,0.7613448977470398,0.9926291465759276,-4.6,-4.8
O=c1[nH]ncc2cc(Br)cnc12,9973879,0.7979715406894684,0.9927452445030212,-5.9,-6.3
N#Cc1ccc(Br)c2cccnc12,9973915,0.3290661662817001,0.8120128214359283,-5.8,-6.0
O=C1CCc2cc(Br)c(Br)cc21,9981052,0.197687860764563,0.8561198472976684,-6.0,-6.9
FC1(F)CNCCOC1,9982066,0.2230834556277841,0.859830692410469,-4.6,-4.8
Cc1cccc2c1C(O)CC2,9982084,0.792355227470398,0.9545867085456848,-5.9,-6.8
NC1CCC2(CCOCC2)CC1,9983465,0.4632264010608196,0.1343965669861063,-5.6,-6.2
Cc1ccn(C)c(=O)c1N,9983509,0.6659094572067261,0.9103007316589355,-5.1,-5.1
O=C1CCCc2cn[nH]c21,9984008,0.778343117237091,0.7776471048593521,-5.5,-5.8
Cc1ccc(Br)c(NN)c1,9984021,0.8037339568138122,0.9230760097503662,-5.5,-5.8
CCC(C)CC(N)C(=O)O,9984205,0.6953668788075447,0.9534531712532044,-4.5,-4.8
NS(=O)(=O)Cc1cc(Cl)ccc1F,9985167,0.6661589592695236,0.9946629762649536,-5.8,-6.3
O=C1CC2CCC1CC2,9985182,0.6394405618309975,0.1616833714302629,-5.0,-5.1
CC1CCN(CCBr)CC1,9985276,0.2918278591707349,0.2730904808267951,-4.6,-5.2
Fc1ccccc1C=C1CCNCC1,9985319,0.4375005841255188,0.9319974839687348,-6.8,-7.8
BrCCN1CCCc2ccccc21,9985320,0.1121252212673425,0.6480047285556794,-6.1,-6.7
CC(N)Cc1nc2ccccc2s1,9985322,0.9085558593273164,0.9919744193553924,-6.0,-6.4
NCCn1ccccc1=O,9985399,0.2957715950906276,0.9844258666038512,-4.8,-5.1
CNc1ccc2[nH]c(C)nc2c1,9985421,0.4487314939498901,0.8187008380889893,-5.5,-6.3
CC1CCC(C)N1,9985424,0.5488439157605172,0.6182469099760055,-4.2,-4.7
C[C@@H](N)c1ccccn1,9985452,0.9552585065364838,0.9973159909248352,-5.0,-5.1
FC(F)(F)[C@@H]1CNC[C@@H]1C(F)(F)F,9985458,0.4061515030451119,0.4877305708825588,-6.0,-6.6
Cc1nc2ccccc2cc1C(=O)O,9995834,0.474645048379898,0.4022636793553829,-6.5,-7.2
CCCOc1nc2ccccc2cc1C(=O)O,9997865,0.9275672137737274,0.9385973036289216,-6.6,-6.9
Oc1cc2c(cc1Cl)OCO2,10002242,0.3239191725850105,0.9679640471935272,-5.6,-6.0
Nc1ccccc1-c1nccs1,10011133,0.518987849354744,0.5299992293119431,-5.9,-6.2
CC(CO)C(F)(F)F,10011144,0.5704537579789758,0.7282587230205536,-4.6,-5.4
O=C(c1ccc2[nH]ncc2c1)N1CCCC1,10023768,0.9667035520076752,0.8889496803283692,-7.4,-8.2
Cn1cnc(N)c1,10097838,0.4585658676922321,0.6555375128984451,-4.0,-4.0
CN(c1ccccc1)c1ccc(Br)cc1,10253894,0.5739631325006485,0.8085519850254059,-6.8,-7.8
O=C(c1cc(F)cc(Cl)c1)C(F)F,10254346,0.7628658056259155,0.9349775969982148,-5.9,-6.8
BrCc1ccc(Br)cn1,10255631,0.7718548953533173,0.9906212389469148,-4.5,-4.9
O=Cc1cccc2ccc(Cl)nc12,10255675,0.5238526731729507,0.8505500793457031,-6.1,-6.8
O=C1Nc2ccccc2CC12CCNCC2,10255792,0.2597076626960188,0.3084663093090057,-7.7,-6.6
O=C1NC2(CCNCC2)Nc2ccccc21,10255794,0.3214326404035091,0.7943567156791687,-7.5,-7.6
N#Cc1cnc2c(Br)n[nH]c2c1,10256382,0.453278836607933,0.957066124677658,-5.7,-5.8
N#Cc1ccc2c(c1)C(=O)NCC2,10256470,0.4412204384803772,0.6875917673110962,-6.1,-6.8
Cn1nc(C(=O)O)c2cc([N+](=O)[O-])ccc21,10257401,0.4893123269081115,0.7214593112468719,-6.2,-6.4
NCC1CCc2ccccc2CC1,10257594,0.3733801424503326,0.5978849023580551,-6.6,-7.2
CN1CCC[C@@H](N)C1,10257696,0.3346911713015288,0.3479635749012232,-4.7,-4.9
CN1CCC[C@H](N)C1,10257697,0.3449538559652865,0.2855378521606326,-4.5,-4.1
C1COC2(C1)CNC2,10260086,0.167094009801076,0.4451077338308096,-4.5,-4.3
C1CC2(CNC2)CO1,10260087,0.3683855680457782,0.4787080816924572,-4.4,-4.4
Clc1cccc2ccnc(Br)c12,10260605,0.7637284517288208,0.9633037686347962,-5.8,-6.2
O=C1CSCCc2ccccc21,10354054,0.1818615699186921,0.4898203402757645,-5.8,-6.5
Cn1nc(Br)c2c(N)ncnc21,10384418,0.2114476192742586,0.8528390049934387,-5.3,-5.2
N#Cc1c[nH]nn1,10475325,0.5158294260501861,0.8810366451740265,-3.9,-3.9
OC1CCNCC1F,10496711,0.2640315460041165,0.8524374663829803,-4.6,-4.3
FCCN1CCNCC1,10497139,0.1666890458087437,0.5307336263358593,-4.8,-4.4
Fc1cc(Br)cc(F)n1,10497453,0.4803572468459606,0.9983485460281372,-4.8,-5.4
NS(=O)(=O)c1cncc([N+](=O)[O-])c1,10497601,0.2622247124090791,0.9641161561012268,-5.3,-5.3
N#Cc1cccc(C#N)c1Br,10497688,0.0435900155920535,0.7993472456932068,-4.7,-5.3
N#Cc1cccc(C#N)c1I,10497693,0.0656924620270729,0.8741158723831177,-4.8,-5.0
Clc1ccc2c(Br)cncc2c1,10497957,0.920528519153595,0.9821762979030608,-5.7,-6.4
OC1(c2ccccc2)CCNCC1,10498562,0.6480744332075119,0.8159847438335419,-6.5,-6.9
N#CC1(F)CCNC1,10499840,0.1220372581738047,0.4537195641547441,-4.3,-4.2
C1CC2(C1)CNC2,10499855,0.4578830984763044,0.2212801065994426,-4.3,-4.6
CC(C)C(C)(O)CO,10500227,0.8061180084943771,0.8995510458946228,-4.3,-4.5
COCC(C)(C)C=O,10500806,0.6170160481706262,0.6920046478509903,-3.6,-3.9
C=CCC(=O)CCCC,10502835,0.1441979040391743,0.5428655549883843,-4.1,-4.7
Brc1nnc2cccnn12,10503059,0.5326944828033447,0.9941685438156128,-4.9,-5.2
COC(CN)CC(C)C,10505106,0.2859842751175165,0.7004978060722351,-4.4,-4.7
Cn1c(C(=O)O)cc2ccccc2c1=O,10505169,0.4300999343395233,0.5965757936239242,-6.8,-6.8
C#CCOCC,10507225,0.3477813865989446,0.9814615666866302,-3.1,-4.0
CNS(=O)(=O)c1cccnc1,10507477,0.3142713503912091,0.9141951203346252,-4.9,-5.1
Cn1cnc2cc(CC(=O)O)ccc21,10509404,0.7866836160421371,0.9890306770801544,-5.8,-6.7
Cn1ncc2cc(CC(=O)O)ccc21,10509405,0.8381266713142395,0.9845674216747284,-6.1,-6.8
N#Cc1ccc2c(c1)CCCC2,10511928,0.3429730132222175,0.8980164766311646,-6.0,-6.9
O=C(O)CCCc1n[nH]c2ccccc12,10517446,0.8404644846916198,0.9027477264404296,-6.6,-7.0
OC1CCC2(CCCC2)CC1,10518043,0.7941788673400879,0.0742882465274306,-5.7,-6.3
N#Cc1ccc(F)c(F)c1N,10518284,0.5399279877543449,0.996028971672058,-5.5,-5.6
C1COC2(CC2)CN1,10518308,0.2676211271318607,0.2385879640001803,-4.5,-4.5
