smiles,pik3ca_activity,mtor_activity
CCOC(=O)c1ccc(N2C(=O)c3[nH]nc(-c4ccco4)c3C2c2ccc(O)c(OC)c2)cc1,,1.0
CC(=O)O/N=C1\C(C2C(=O)Nc3cc(Br)ccc32)=Nc2ccccc21,,1.0
Cc1c(C(=O)N2CCCCCC2)c(S(=O)(=O)NCc2ccccc2)c(C)n1C,,0.0
CC(=O)N1c2ccc(S(=O)(=O)NCC3CCC(C(=O)NCCC(C)C)CC3)cc2CC1C,,1.0
COc1ccccc1CNC(=O)c1ccccc1NC(=O)c1nsc2ccccc12,,1.0
OCc1ccc(-c2ccc(-c3cc(N4CCOCC4)nc(N4CCOCC4)n3)o2)cc1,,1.0
COc1ccc(Nc2nc(Nc3ccc(OC)cc3OC)nc(N3CCOCC3)n2)c(OC)c1,,1.0
COc1ccc(CNC(=O)c2cc(-c3ccc(Br)s3)nc3ccccc23)c(OC)c1,,1.0
Oc1ccc(-c2cnc3nc(O)n(Cc4ccccc4)c3n2)cc1,,1.0
CCOc1ccc(/C=C/c2nc(C#N)c(N(C)C)o2)cc1,,1.0
Cc1ccc(CNC(=O)c2cnc3c(-c4ccccc4)c(C)nn3c2C)o1,,1.0
CCOC(=O)c1ccc(NC(=O)CC2C(=O)OCCN2CC)cc1,,1.0
O=C(CCCc1ccc(-c2ccccc2F)cc1)Nc1ccc(O)cc1,,1.0
Nc1nc2ccc(-c3cnc4nc(O)n(CC5CCCCC5)c4n3)cc2[nH]1,,1.0
Cn1nc2c3c(cccc31)C(=O)c1ccccc1-2,,1.0
CCC(=O)N1CCc2cc(Br)cc(S(=O)(=O)CCC(=O)Nc3ccc(Cl)cc3)c21,,0.0
CN(C)CCC(=O)N1CCN(c2ccc(Nc3ccnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1,,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(c2ccnc(C)n2)C3)cc1,,1.0
CC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1,,1.0
CCOc1ccc(-c2c(C(=O)OC)c(C)[nH]c3c4ccccc4c(O)c2-3)cc1OC,,1.0
Cn1cc(CN(C(=O)Nc2ccccc2)C2CCCCC2)c2ccccc21,,0.0
COc1cc(OC)cc(C(=O)NCc2ccc3c(c2)CCN3C(=O)c2ccccc2)c1,,1.0
Cc1nc(N)cc(-c2cccnc2Nc2cccc(O)c2)n1,,1.0
O=C(N=CC(c1ccco1)=[SH](O)(O)c1ccc(Cl)cc1)C(=O)NCCc1ccc(Cl)cc1,,1.0
CC(=O)N1c2ccc(S(=O)(=O)NCC3CCC(C(=O)Nc4cc(C)cc(C)c4)CC3)cc2CC1C,,1.0
COc1ccccc1CNC(=O)CCc1c(C)c2ccc(OC)c(C)c2oc1=O,,1.0
Cc1cc(C)cc(Nc2cc(C(=O)NCCCN(C)C3CCCCC3)c3ccccc3n2)c1,,1.0
CN1CCN(C2(CNC(=O)COc3ccc(C(C)(C)C)cc3)CCCCC2)CC1,,1.0
Clc1ccc(-c2nc3ncccn3c2Nc2ccc3c(c2)OCCO3)cc1,,1.0
CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1,,1.0
CNC(=O)Nc1cccc2c1C(=O)/C(=C/c1cn(C)c3nccc(-c4ccccc4)c13)O2,,1.0
CC(C)c1ccc(NC(=O)CSC2=Nc3ccccc3C3=NC(CC(=O)NCc4cccs4)C(=O)N23)cc1,,0.0
COc1cccc(-n2c(=O)c3sc4ccccc4c3n(CC(=O)Nc3ccc(F)cc3F)c2=O)c1,,1.0
Cc1cccc(N2CCN(C(=O)c3ccc(C=S(O)c4cccc(Cl)c4)o3)CC2)c1C,,1.0
CC(C)Cc1ccc(S(=O)(=O)N2CCC(c3ccncc3)CC2)cc1,,1.0
Cc1ccc(C(=O)N(Cc2ccc(N(C)C)cc2)Cc2ccco2)cc1,,1.0
CN(C)c1ccc(CNC(=O)c2sc3ncccc3c2-n2cccc2)cc1,,0.0
Cc1ccc2nc(NC(=O)CSc3nccn3-c3ccc(Cl)cc3)sc2c1,,1.0
Cc1ccc(OCC(=O)Nc2ccccc2OC=C2CC(=O)N3C=CC=CC3=N2)cc1C,,1.0
COc1ncc(-c2cc3c(C)nc(N)nc3n(C3CCC(OCC(N)=O)CC3)c2=O)cc1F,,1.0
COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCC(N)=O)CC3)c2=O)cc1F,,1.0
COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](OCC(N)=O)CC3)c2=O)cc1F,,1.0
CC(C)(C)OC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)NC5CC5)cc4)nc32)CC1,,1.0
O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,,1.0
CCOc1ccc(-c2nnc(SCC(=O)c3ccccc3)[nH]2)cc1,,1.0
Cc1ccccc1CN1C(=O)C(O)(CC(=O)c2ccccc2)c2cc(Cl)ccc21,,1.0
CCN(C(=O)C1CCCN(S(=O)(=O)c2c(C)noc2/C=C/N(C)C)C1)c1cccc(C)c1,,1.0
COc1ncc(-c2cc3c(C)nc(N)cc3n(C3CCCC3)c2=O)cc1NS(=O)(=O)c1ccccc1,,1.0
Cc1ccc(Cn2ccn(CC(=O)Nc3ccccc3C(F)(F)F)c(=O)c2=O)cc1,,1.0
CN(C)S(=O)(=O)c1ccc2[nH]c(O)c(Cc3cc4c([nH]3)=CCCC=4)c2c1,,1.0
Cc1ccc(Nc2c(-c3ccco3)nc3ccc(C)cn23)cc1,,1.0
COc1ccccc1NC(=O)c1oc2ccccc2c1NC(=O)Cc1ccccc1,,1.0
CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OC(C)CN1CCCCC1,,1.0
CCCn1c(=N)c(C(=O)NC2CCCC2)cc2c(=O)n3cc(C)ccc3nc21,,0.0
CC(C)n1cnc2c(NCc3ccccc3)nc(NCCCO)nc21,,1.0
COc1cccc(CNC(=O)C2Cc3cc(S(=O)(=O)N4CCCCCC4)ccc3N2C(C)=O)c1,,1.0
c1cncc(Oc2c3cc4c(cc3nc3occc23)OCO4)c1,,1.0
CC1N=C2C=CC=CN2C(=O)C1=NC(=O)c1ccc(F)c(F)c1,,1.0
CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1,,1.0
O=C(NCCN1CCN(c2cccc(Cl)c2)CC1)Nc1ccccc1C(F)(F)F,,1.0
COCCCNC(=O)CCCN1C(=O)CCn2nc(-c3cn(C)c4ccccc34)cc21,,0.0
Cc1ccc(OCC(=O)Nc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)c(Br)c1,,1.0
CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(Cl)c(S(=O)(=O)NC)c4)n3)ccn2)cc1,,1.0
Cc1ccc(-n2c(=O)c3c4c(sc3n(Cc3cccc(Cl)c3)c2=O)CCC4)cc1C,,1.0
CCOc1cc(CNc2ccc(O)cc2)ccc1OCc1ccc(Cl)cc1,,1.0
Cc1cccc(Cn2c(=O)n(CCCC(=O)NCc3ccccc3Cl)c(=O)c3ccccc32)c1,,1.0
Cc1cccc(C)c1Nc1sc(C(=O)c2ccccc2)c(N)c1S(=O)(=O)c1ccccc1,,1.0
COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,,1.0
CCC(C)NC(=O)c1ccc2c(c1)N=C(C)c1cc(C)ccc1S2,,1.0
CCCCCC(=O)Nc1cc(-c2nc3ncccc3o2)ccc1C,,1.0
CC(C)OC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)NC5CC5)cc4)nc32)CC1,,1.0
CC[n+]1c(C=CN(C)c2ccccc2)n(-c2ccccc2)c2ccc(-c3nc4ccccc4s3)cc21,,1.0
CCCCN1C(=O)C(O)(c2c(C)[nH]c3ccccc23)c2cc(Br)ccc21,,1.0
CCOc1ccc(-c2nnc(SCC(=O)c3ccc(F)cc3)n2-c2ccccc2)cc1,,1.0
COc1ccc(OC)c(NC(=O)c2cn(CC(C)C)c(=O)c3cc(OC)c(OC)cc23)c1,,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)C[C@@H]2CC[C@H]3N2C(C)(C)C(=O)NC)cc1,,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)OCCC3)cc1,,1.0
O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,,1.0
CCCC1(C)C(C#N)(C#N)C1(C#N)C#N,,1.0
CC(C)(C)C1CCc2c(sc(NC(=O)c3cccc(Cl)c3)c2C(N)=O)C1,,1.0
COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,,1.0
COc1cccc(/C=C(\C#N)c2nc3ccc(C)cc3[nH]2)c1,,1.0
CC(=O)N1c2c(cc(Br)cc2S(=O)(=O)Nc2ccc(OC(F)(F)F)cc2)CC1C,,1.0
COCCCNC(=O)c1sc2nc(C)c(C(=O)Nc3ccc(C)cc3C)c(-c3ccc(Cl)cc3)c2c1N,,1.0
Cc1ccc(N(C)C(=O)C2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc1,,1.0
CCC1=Nc2cc(C(=O)NC3CCCC3)ccc2Sc2ccc(Cl)cc21,,1.0
COc1ccc(NS(=O)(=O)c2ccc(-n3cccn3)cc2)cc1OC,,1.0
Cc1ccc2nc(-c3cccc(NC(=O)c4cccc5ccccc45)c3)oc2c1,,1.0
COc1ccc(OC)c(CNC(=O)CN2C(=O)CCn3nc(-c4cn(C)c5ccccc45)cc32)c1,,0.0
COc1ccc(OC)c(NC(=O)CSc2c3c(nc4ccccc24)CCCC3)c1,,1.0
Cc1ccc(CNC(=O)c2nnc(Cc3ccc(Cl)cc3)o2)cc1,,0.0
O=C(C1CC1)N1CCc2cc(Br)cc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)c21,,1.0
CCCn1c2ccc(C)cc2c2nnc(SCCN3CCCCC3)nc21,,1.0
CSc1ccc(-c2nc3cccc(C)n3c2Nc2ccc(Cl)cc2)cc1,,1.0
Oc1cccc(Nc2nc3ccccc3n2-c2ncnc(Nc3ccccc3)n2)c1,,1.0
O=C(N[C@@H](Cc1ccccc1)C(=O)CCl)OCc1ccccc1,,1.0
CCc1ccc(NS(=O)(=O)c2cc(Br)cc3c2N(C(C)=O)CC3)cc1,,1.0
COc1cc(NS(=O)(=O)c2ccc(-c3cc(C)no3)cc2)cc(OC)c1,,1.0
Cc1ccc(CN2C(=O)C(O)(c3c(C)[nH]c4ccccc34)c3ccccc32)cc1,,1.0
Cc1ccc(C)c(OCCSc2nc3ccccc3n2CC(=O)N2CCOCC2)c1,,0.0
COc1ccc(OC)c(CCNC(=O)c2c(C)oc3ncn(CC(C)C)c(=O)c23)c1,,0.0
COCc1cc(C)nc2sc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N)c12,,1.0
Cc1nc(N)nc2c1cc(-c1cccc(CO)c1)c(=O)n2C1CCCC1,,1.0
COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](OCO)CC3)c2=O)cn1,,1.0
COc1ncc(-c2cc3c(C)nc(N)nc3n(C3CCC(OCO)CC3)c2=O)cn1,,1.0
COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCO)CC3)c2=O)cn1,,1.0
COc1cccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)c1,,1.0
Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,,1.0
COCCOc1cnc(Nc2cnc(Cl)c(N=S(C)(=O)O)c2)c(-c2nc(C)nc(N)n2)c1,,1.0
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(NC(=O)c2ccno2)n1,,1.0
O=C(N=CC(c1cccs1)=[SH](O)(O)c1cccs1)C(=O)NCCc1ccc(Cl)cc1,,1.0
CCCc1oc2ccc(NS(=O)(=O)c3ccc(OCC)cc3)cc2c1C(=O)OCC,,1.0
CCNC(O)=Nc1ccc(-c2nc3c(c(N4C[C@H]5CC[C@@H](C4)O5)n2)C=S(O)(O)=C3)cc1,,1.0
Cc1ccc(NC(=O)CSc2nc(-c3ccco3)cc(C(F)(F)F)n2)cc1,,1.0
CCn1ccc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)NCCN(C)C)cc4)cc3)nc21,,1.0
COc1cccc(NC(=O)Cn2c(=O)n(-c3ccc(C)cc3)c(=O)c3ccccc32)c1,,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CCNC3)cc1,,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4CC)n2)CCN(c2ncccn2)C3)cc1,,1.0
Cc1cccc(N2CCN(c3ncnc4c3nc3n4CCCCC3)CC2C)c1,,1.0
CCCC(=O)Nc1nnc(S(=O)(=O)N(C)c2ccccc2)s1,,1.0
COc1ccc(CNC(=O)C2=CC(c3cccc(OC)c3)=NS(=O)(=O)N2C)cc1,,1.0
CCNC(=O)Oc1ccc(-c2nc3c(c(N4CCOCC4)n2)CCN(C(=O)c2ccccc2)C3)cc1,,1.0
COc1ccc(C2=Nc3c(C(=O)Nc4ccc(C)cc4)cnn3C(c3ccc(F)cc3)C2)cc1,,1.0
COc1cccc(-c2nc(C=S(O)(O)=CC(=O)NCCCc3ccccc3)c(C)o2)c1,,1.0
Cc1ccc(-c2nnc(C3CCN(S(=O)(=O)c4ccc(C)c(C)c4)CC3)o2)cc1,,1.0
Cc1ccccc1NC(=O)Cn1c(=O)n(-c2ccc(CC(=O)NCC3CCCO3)cc2)c(=O)c2ccccc21,,1.0
CCOc1ccc(-c2cc(C(=O)NCCCOC)c3c(-c4ccc(CC)cc4)[nH]nc3n2)cc1,,1.0
O=S(=O)(c1ccc(-c2cs/c(=N\c3ccc(OC(F)(F)Cl)cc3)n2CCCO)cc1)N1CCCC1,,1.0
Cc1nc(N)nc2c1cc(-c1cn[nH]c1)c(=O)n2NCC(C)C,,1.0
COc1cc(-c2cn(-c3nccc(N4CCOCC4)n3)cn2)cc(OC)c1O,,1.0
COc1ccc(N2CCN(C(=O)C3CCN(c4nc5ccc(C)cc5[nH]4)CC3)CC2)cc1,,1.0
CC(=O)N1CC[C@@H](Nc2cncc(C(=O)c3cn(C(C)C)c4ncnc(N)c34)n2)[C@H]1c1ccc(F)cc1,,1.0
CC1=CC=CN2C(=O)CC(=COc3cccc(NC(=O)COc4ccccc4)c3)N=C12,,1.0
Cc1ccc2[nH]c(C(=O)Nc3ccccc3)cc2c1,,1.0
CCOC(=O)c1ccc(N2C(=O)c3n[nH]c(-c4ccc(OC)cc4)c3C2c2cccc(O)c2)cc1,,1.0
CCOC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,,1.0
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,,1.0
CCC(=O)N1CCc2cc(Br)cc(S(=O)(=O)N3CCCC(C(=O)Nc4ccc(OC)c(Cl)c4)C3)c21,,1.0
COc1cccc(CNc2nc3c(-c4cccc(C)c4)nnn3c3ccccc23)c1,,1.0
COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,,1.0
COc1ccc(NS(=O)(=O)c2cc(Br)cc3c2N(C(=O)C2CC2)CC3)cc1OC,,1.0
CCN1CCc2nc3sc(C(=O)Nc4ccccc4OC(F)(F)F)c(N)c3cc2C1,,1.0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)N[C@H](CCc2ccccc2)C(=O)NCC(=O)N(C)CC(=O)O[C@H]1C,,1.0
CCN(C(=O)CCc1nc(-c2ccc(C)cc2)no1)c1cccc(Cl)c1,,0.0
CC1CCc2c(sc(NC(=O)Cn3nnc(-c4ccc(C(F)(F)F)cc4)n3)c2C#N)C1,,1.0
Cc1cc(Cl)ccc1OCC(=O)N1CCC(c2nc3ccccc3s2)CC1,,0.0
CCSc1ccccc1C(=O)Nc1ccc(-c2nc3ccccc3s2)c(O)c1,,1.0
CCc1ccc(-c2cc(O)c3c(C)c(C(O)OCCOc4ccccc4)[nH]c3c2)cc1,,1.0
COc1ccccc1CN(Cc1ccco1)c1cnc(S(C)(=O)=O)nc1C(=O)Nc1cc(C)ccc1C,,1.0
Cc1ccc(C)c(N2CCN(CCCNC(=O)Nc3ccc(Cl)cc3)CC2)c1,,1.0
CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)NCCN5CCN(C)CC5)cc4)cc3)nc21,,1.0
Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)c3ccc(C(C)(C)C)cc3)cc12,,1.0
Cc1cccc(C2CC(c3ccc(C)c(C)c3)=Nc3nnnn32)c1,,1.0
CCc1ccc(-c2cc(C)no2)cc1S(=O)(=O)NCc1ccc(OC)cc1,,1.0
CC(C)OCCCn1c(=O)c2ccccc2n2c(-c3ccc(F)cc3)nnc12,,1.0
CNC(=O)C1CCC(Cn2c(=O)[nH]c3ccsc3c2=O)CC1,,1.0
Cc1c(Cl)cccc1NC(=O)NCc1c(-n2cccc2)sc2c1CCCC2,,1.0
Cc1ccccc1Nc1c(-c2cccc(N(C)C)c2)nc2ccc(Br)cn12,,1.0
O=C1C(Cl)=C(n2c(O)ccc2O)C(=O)c2ccccc21,,1.0
c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cccc6cc[nH]c56)nc43)CC2)cc1,,1.0
COc1ccc(CC(=O)Nc2cc(-c3cn4cccnc4n3)ccc2C)cc1OC,,1.0
Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2[nH]1,,1.0
Cc1cccc(Cn2c(=O)n(CCCCC(=O)NCc3ccc4c(c3)OCO4)c(=O)c3ccccc32)c1,,1.0
CC1CCc2nc3ncn(CC(=O)Nc4cccc(C#N)c4)c(=O)c3cc2C1,,1.0
CCN(CC)CCCNC(=O)CSc1c2c(nc3cc(Cl)ccc13)CCCC2,,1.0
CCCSc1ncc(Cl)c(C(=O)Nc2ccc(S(=O)(=O)N3CCCCC3C)cc2)n1,,1.0
Oc1nc2ncc(-c3ccc(-c4cn[nH]c4)cc3)nc2n1CC1CCCCC1,,1.0
NC(=O)c1nc(Nc2ccccc2)sc1NC(=O)c1ccccc1Br,,1.0
CCOc1ccc(-c2nonc2NC(=O)c2oc3ccc(C)cc3c2C)cc1OCC,,1.0
CCOC(=O)N1CCN(CCC(=O)Nc2cc(C)ccc2C)CC1,,1.0
CCOC(=O)c1c(NC(=O)c2cc(CC)on2)sc(C(C)=O)c1C,,1.0
COC(=O)CSc1nnc2n(-c3ccccc3)c(=O)c3c4c(sc3n12)COC(C(C)C)C4,,1.0
CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,,1.0
COc1cc(N2CCC(N)CC2)ccc1-n1c(=O)ccc2cnc3ccc(-c4cnc5ccccc5c4)cc3c21,,1.0
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,,1.0
Cc1cccc(N2CCN(CCNC(=O)Nc3ccc(Cl)cc3)CC2)c1C,,1.0
COc1cc(NC(=O)c2cccc(F)c2)ccc1NC(=O)c1cc2ccccc2o1,,1.0
O=C(Nc1ccc(C(=O)NCCN2CCCC2)cc1)Nc1ccc(-c2nc(O[C@H]3CCOC3)nc(N3CCOCC3)n2)cc1,,1.0
COc1ccc(-n2ncc(C(=O)N3CCN(c4ccccn4)CC3)c2C2CCN(C(=O)OC(C)(C)C)CC2)cc1,,0.0
CC(C)c1ccc(-c2[nH]c(O)c3[nH]nc(-c4cccs4)c23)cc1,,1.0
COc1ccc(-c2nc3c(C)nc(N)nc3n(C(C)C)c2=O)cn1,,1.0
CCOC(=O)c1sc2ccccc2c1S(=O)(=O)Nc1ccc(CC)cc1,,1.0
CN(C)c1ccc(Nc2nc3ccccc3n3nnnc23)cc1,,1.0
COc1cccc(-c2cc(=O)c3ccccc3o2)c1N,,1.0
c1ccc2c(c1)[I+]c1ccccc1-2,,1.0
CCOc1ccccc1NC(=O)CN1C(=O)C(=O)c2ccccc21,,1.0
COc1ccc(CC(=O)N2CCc3cc(OC)c(OC)cc3C2COc2ccc3c(C)cc(=O)oc3c2)cc1OC,,1.0
Oc1nc2ncc(-c3ccc4[nH]ccc4c3)nc2n1CC1CCCCC1,,1.0
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,,1.0
Cc1nc(-c2cccc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)c2)no1,,1.0
CCOc1ccccc1NC(=O)c1c(NCc2sccc2C)sc2c1CCC(C)C2,,1.0
Cc1ccc(C)c(OCCOCCn2c(-c3ccc(Br)cc3)nc3ccccc3c2=O)c1C,,0.0
COC(=O)c1ccccc1NC(=O)CCS(=O)(=O)c1nc(-c2ccc3c(c2)OCO3)cc(C(F)(F)F)n1,,1.0
Cn1c2ccccc2c2c3c(O)[nH]cc3c3c4ccccc4n(CCC#N)c3c21,,1.0
O=C1Nc2ccccc2/C1=C\c1c(Cl)[nH]c2ccccc12,,1.0
COc1ccc2c(c1)CCc1c(C(=O)Nc3c(C)nn(Cc4ccc(C)cc4)c3C)noc1-2,,1.0
Cc1oc2ccc(O)c(CN3CCC(C)CC3)c2c1C(=O)Nc1ccccc1,,1.0
Cc1cccc(Nc2ncc(NC(=O)c3cccc(F)c3)c(Nc3cccc(C)c3)n2)c1,,1.0
CCCNS(=O)(=O)c1cc(-c2nnc3c4ccccc4c(C)nn23)ccc1OC,,1.0
COc1cccc(C(=O)NCC(=O)OC=C2CC(=O)N3N=C(C)SC3=N2)c1,,1.0
O=C(Nc1ccc(F)cc1)Nc1nnc(SCC(=O)N2CCCCC2)s1,,1.0
Cc1ccc(CN(Cc2cccn2-c2nnc(N3CCCC3=O)s2)C(=O)Nc2ccccc2C(F)(F)F)cc1,,1.0
Cc1cc(OCC(=O)NCC2(N(C)C)CCCCC2)cc(C)c1Cl,,1.0
Oc1n[nH]c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12,,1.0
CCCC1=Nc2cc(C(=O)NCc3ccccc3)ccc2Sc2ccccc21,,1.0
CCCCOc1cccc(C(=O)N2CCN(CCc3ccncc3)CC2)c1,,1.0
CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,,1.0
O=C(NCc1ccccc1Cl)c1cnc(N2CCCCC2)c2ccccc12,,1.0
N=c1n(CCN2CCCCC2)c2ccccc2n1CC(O)COc1ccc(Cl)cc1Cl,,1.0
COc1cc(NC(=O)CCS(=O)(=O)c2nc(-c3cccs3)cc(C(F)(F)F)n2)cc(OC)c1OC,,1.0
CC1CCN(c2ccc(-c3nc(-c4ccccc4)no3)cc2[N+](=O)[O-])CC1,,1.0
Cc1ccc(C)c(CN2C(=O)C(O)(c3c(C)[nH]c4ccccc34)c3ccccc32)c1,,1.0
COc1cc2ncc(-c3ccccc3)nc2cc1OC,,1.0
CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cnn(C(C)C)c4)cn23)nc(C)n1,,1.0
COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,,1.0
COc1ccc2c(c1)/C(=C/c1c[nH]cn1)C(=O)N2,,1.0
CN(CCCNC(=O)c1cc2c(Cl)nc3ccccc3c2s1)Cc1ccccc1,,1.0
COc1ccc(NC(=O)C(NC(=O)/C=C\c2ccc3c(c2)OCO3)c2ccccc2)cc1,,1.0
COc1ccccc1C(=O)Nc1nc2ccc(S(=O)(=O)N3CCCC3)cc2s1,,1.0
CCN(CC)Cc1c(NC(=O)c2ccc(OC)cc2)sc2c1CCCC2,,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@](C)(CCOC)OC3)cc1,,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@@](C)(CCOC)OC3)cc1,,1.0
Cc1cccc(CNC(=O)Cn2c(-c3cccs3)cc3ccccc32)c1,,1.0
CCCCCCCC/C=C\CCCCCCCC(=O)NCCc1ccc(O)c(O)c1,,1.0
O=C(Cn1cc(SCc2ccc(C(F)(F)F)cc2)c2ccccc21)N1CCCC1,,1.0
CCOc1cc(-c2nnc(SCC(=O)NCc3ccccc3)nc2-c2ccc(OC)c(OCC)c2)ccc1OC,,1.0
CCN(CC)S(=O)(=O)c1ccc2nc(NC(=O)c3ccccc3OC)sc2c1,,1.0
Cc1nc(N)nc2c1nc(-c1cc[nH]n1)c(=O)n2C(C)C,,1.0
C=S(O)(O)=Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]cnc3c2)n1,,1.0
O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,,1.0
COc1ccc(S(=O)(=O)N(CCc2ccccc2)CC(=O)Nc2cccc(OC)c2)cc1,,1.0
CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)c5ccn(CC(F)(F)F)c5n4)cc3)cc2)CC1,,1.0
CCCCNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4nnn(CC)c4n3)cc2)cc1,,1.0
Cc1ccc(C(=O)/C=C/c2cn(CC(O)CN3CCCCCC3)c3ccccc23)cc1,,1.0
CNCCCC12CCC(c3ccccc31)c1ccccc12,,1.0
CCN(CC)CCn1c(=N)n(CC(O)COc2ccccc2C)c2ccccc21,,1.0
O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,,1.0
COc1ccc2cc(CNc3ccccc3)c(=O)n(CC(=O)Nc3ccc(C)cc3C)c2c1,,1.0
CCCCN(CCCNC(=O)c1cc(Nc2ccc(OC)c(OC)c2)nc2ccccc12)Cc1ccccc1,,1.0
COc1ccc(CCN2C(=O)c3[nH]nc(-c4ccccc4O)c3C2c2cccc(OC)c2)cc1,,1.0
N#C/C(=C\c1ccc(F)cc1)C(=O)NCC1CCCO1,,0.0
CCOc1ccc(C(=O)/C=C/c2cn(CC(O)CN3CCc4ccccc43)c3ccccc23)cc1,,1.0
COc1cc(NC(=O)CSc2c3c(nc4ccccc24)CCC3)cc(OC)c1OC,,1.0
CNc1nc(C)nc(-n2c(Nc3ccn[nH]3)nc3ccccc32)n1,,1.0
CCN(CC)C(=O)Cn1c(=O)n(CCCCCC(=O)Nc2ccccc2)c(=O)c2sccc21,,1.0
Cc1ccc(C)c(NC(=O)Cn2cc(C(=O)c3cccs3)c3ccccc32)c1,,1.0
CCC1=Nc2cc(C(=O)NCCCOC(C)C)ccc2Sc2ccc(C)cc21,,1.0
CC(C)n1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)cc4)cc3)nc21,,1.0
O=C(CC(c1ccccc1)c1cc(Br)ccc1O)NCC1(c2ccccc2)CCCC1,,0.0
COc1ccc(CCNC(=O)c2ccc3c(c2)N(Cc2ccccc2)CCS3)cc1OC,,1.0
