smiles,dhodh_activity,rorgt_activity
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OC4CCOCC4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCC(F)(F)F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCC(N)=O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCC4CC4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCC4CC5CCC4C5)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCC4CCC(O)CC4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCC4CCCC4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCC4CCCCC4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCC4CCN(C(=O)OC(C)(C)C)C4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCC4CCOCC4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4c(C)noc4C)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4c(F)cc(F)cc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4C#N)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1CO,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4cc(F)ccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4ccc(C#N)c(F)c4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4ccc(C#N)cc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4ccc(F)c(C#N)c4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4ccc(F)cc4C#N)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4ccc(F)cc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4cccc(C#N)c4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4ccccc4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4ccccc4C#N)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4ccccc4C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4ccccc4OC(F)(F)F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4ccnc(Cl)c4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4ccncn4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C(=O)c2ccc(Cl)c(Cc3cc4ccc(C(F)(F)F)cc4n3C)c2Cl)CC1,,1.0
CC(=O)N1CCN(C2CC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)N1CCN(C2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)CC2)CC1,,1.0
CC(=O)N1CCN(c2ccc(C(C)N(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C(C)(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3(C)CC3)S(=O)(=O)Cc3ccccc3)cc2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3(C)CCC3)S(=O)(=O)Cc3ccccc3)cc2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CC3)S(=O)(=O)Cc3ccccc3)cc2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)CCc3ccc(F)cc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)CCc3cccc(F)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)CCc3ccccc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3cc(Cl)cc(Cl)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3cc(F)ccc3F)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccc(C(F)(F)F)cc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccc(Cl)c(Cl)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccc(Cl)cc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccc(Cl)cc3Cl)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccc(F)cc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccc(F)cc3F)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3cccc(Cl)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3cccc(F)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3)cc2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3)cc2F)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3C(F)(F)F)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3Cl)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3F)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)N(C)c3ccccc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Oc3ccccc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3c(Cl)cccc3Cl)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3c(F)cccc3F)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cc(C)cc(C)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cc(Cl)cc(Cl)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cc(Cl)ccc3Cl)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cc(F)cc(F)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cc(F)ccc3F)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(C#N)cc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(C(C)(C)C)cc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(C(C)C)cc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(C(F)(F)F)cc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(C)cc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(C)cc3C)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(Cl)c(Cl)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(Cl)cc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(Cl)cc3Cl)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(F)c(F)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(F)cc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(F)cc3F)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(OC(F)(F)F)cc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(OC(F)F)cc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(C#N)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(C(C)(C)C)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(C(F)(F)F)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(C)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(Cl)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(Cl)c3Cl)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(F)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(OC(F)(F)F)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(OC(F)F)c3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3C(F)(F)F)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3C)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3Cl)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3F)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)c(C)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2C#N)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2C)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cn2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)nc2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(CC(F)(F)F)S(=O)(=O)C(C)(C)c3ccccc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(CC(F)(F)F)S(=O)(=O)C(C)c3ccccc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)cc2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN3C(C)CCC(c4ccccc4)S3(=O)=O)c(F)c2)C(CO)C1,,1.0
CC(=O)N1CCN(c2ccc(CN3C(C)CCN(c4ccccc4)S3(=O)=O)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN3C4(CCC(c5ccccc5)S3(=O)=O)CC4)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN3CCC(C)N(c4ccccc4)S3(=O)=O)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN3CCCCN(c4ccccc4)S3(=O)=O)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(CN3CCCN(c4ccccc4)S3(=O)=O)c(F)c2)CC1,,1.0
CC(=O)N1CCN(c2ccc(S(=O)(=O)N(Cc3ccccc3)CC(C)C)cc2)CC1,,1.0
CC(=O)N1CCN(c2ccc(S(=O)(=O)N(Cc3ccccc3C(F)(F)F)CC(C)C)cc2)CC1,,1.0
CC(=O)N1CCN(c2ccc3c(c2)CCCN3S(=O)(=O)N(C)Cc2ccc(C(C)(C)C)cc2)CC1,,1.0
CC(=O)N1CCN(c2ccc3c(c2)CCCN3S(=O)(=O)N(C)Cc2ccccc2Cl)CC1,,1.0
CC(=O)N1CCN(c2cnc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cn2)CC1,,1.0
CC(=O)N1CCN(c2nc(-c3ccccc3F)c3c(n2)C2(C)C=C(C#N)C(=O)C(C)C2CC3)CC1,,1.0
CC(=O)N1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3CC3)c2C1,,1.0
CC(=O)N1CCc2cc(S(C)(=O)=O)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
CC(=O)N1Cc2cc(S(=O)(=O)C3CC3)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
CC(=O)N1Cc2cc(S(=O)(=O)CC(C)C)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
CC(=O)N1Cc2cc(S(=O)(=O)CC(C)O)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
CC(=O)N1Cc2cc(S(=O)(=O)CC3(C#N)CC3)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
CC(=O)N1Cc2cc(S(=O)(=O)CC3(F)CC3)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
CC(=O)N1Cc2cc(S(=O)(=O)CC3(O)CC3)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
CC(=O)N1Cc2cc(S(=O)(=O)CC3CC3)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
CC(=O)N1Cc2cc(S(=O)(=O)CCO)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
CC(=O)N1Cc2cc(S(=O)(=O)NC3CC3)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
CC(=O)N1Cc2cc(S(C)(=O)=O)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(F)c1,,1.0
CC(=O)N1Cc2cc(S(C)(=O)=O)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
CC(=O)N1Cc2cc(S(C)(=O)=O)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1F,,1.0
CC(=O)NC(C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)c1ccc(S(C)(=O)=O)cc1,,1.0
CC(=O)NC(C)(C)C(=O)NC1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,,1.0
CC(=O)NC(C)(C)C1CN(S(=O)(=O)c2ccc(F)c(C(F)(F)F)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)(C)C1CN(S(=O)(=O)c2ccc(F)c(Cl)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)(C)C1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)(C)C1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,,1.0
CC(=O)NC(C)(C)C1CN(S(=O)(=O)c2cn(C(F)F)nc2C)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)(C)CC1CN(S(=O)(=O)c2ccc(F)c(C(F)(F)F)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)(C)CC1CN(S(=O)(=O)c2ccc(F)c(Cl)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)(C)CC1CN(S(=O)(=O)c2ccc(F)c(Cl)c2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,,1.0
CC(=O)NC(C)(C)CC1CN(S(=O)(=O)c2ccc(F)c(F)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)(C)CC1CN(S(=O)(=O)c2ccc(F)c(F)c2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,,1.0
CC(=O)NC(C)(C)CC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)(C)CC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,,1.0
CC(=O)NC(C)(C)CC1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)(C)CC1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,,1.0
CC(=O)NC(C)(C)CC1CN(S(=O)(=O)c2cn(C(F)F)nc2C)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)(C)CC1CN(S(=O)(=O)c2cn(C(F)F)nc2C)c2cc(NC(=O)OC(C)(C)C)ccc2O1,,1.0
CC(=O)NC(C)(C)CC1CN(S(=O)(=O)c2cnn(C(F)F)c2C)c2cc(NC(=O)OC(C)(C)C)ccc2O1,,1.0
CC(=O)NC(C)C1CN(S(=O)(=O)c2ccc(F)c(Cl)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)C1CN(S(=O)(=O)c2ccc(F)c(F)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)C1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)C1CN(S(=O)(=O)c2cn(C(F)F)nc2C)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)C1CN(S(=O)(=O)c2cn(C(F)F)nc2OCCO)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C)C1Oc2ccc(NC(=O)OC(C)(C)C(F)(F)F)cc2N(S(=O)(=O)c2ccc(F)c(F)c2)C1C,,1.0
CC(=O)NC(C1CC1)C1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NC(C1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1)C(F)(F)F,,1.0
CC(=O)NC(CO)C(=O)NC1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,,1.0
CC(=O)NC1(C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CCOCC1,,1.0
CC(=O)NC1(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CCN(C(C)=O)CC1,,1.0
CC(=O)NC1(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CCOCC1,,1.0
CC(=O)NC1(C)CCN(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC(=O)NC1CC(NC(=O)C2CCC3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CCC23)C1,,1.0
CC(=O)NC1CC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,,1.0
CC(=O)NC1CCC(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)CC1,,1.0
CC(=O)NC1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,,1.0
CC(=O)NC1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)CC1,,1.0
CC(=O)NC1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,,1.0
CC(=O)NCC(=O)NC1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,,1.0
CC(=O)NCC1CN(S(=O)(=O)N2CCC(C(F)(F)F)C2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,,1.0
CC(=O)NCC1CN(S(=O)(=O)N2CCC(C(F)(F)F)CC2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,,1.0
CC(=O)NCC1CN(S(=O)(=O)N2CCCC(C(F)(F)F)C2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,,1.0
CC(=O)NCC1CN(S(=O)(=O)c2c(C)nc3ccccn23)c2cc(NC(=O)OC(C)(C)C)ccc2O1,,1.0
CC(=O)NCC1CN(S(=O)(=O)c2c(C)nc3ncccn23)c2cc(NC(=O)OC(C)(C)C)ccc2O1,,1.0
CC(=O)NCC1CN(S(=O)(=O)c2c(C)nc3sccn23)c2cc(NC(=O)OC(C)(C)C)ccc2O1,,1.0
CC(=O)NCC1CN(S(=O)(=O)c2c(C)nn(C(F)F)c2C)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NCC1CN(S(=O)(=O)c2c(C)nn(CC(F)(F)F)c2C)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC(=O)NCC1CN(S(=O)(=O)c2c(C)nn(CC(F)F)c2C)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
